Full Name,Team,League,season,Age,Position,Role,Appearances,Time Played,Goals,Goals_p90,xG,xG_p90,npxG,npxG_p90,xGoT,xGoTA,SGA,Goals prevented per xGoT,Assists,Assists_p90,xA,xA_p90,opxA,opxA_p90,xOVA,xOVA_p90,xThreat,xThreat_p90,xThreat from passes,xThreat from passes_p90,xThreat from carries,xThreat from carries_p90
Igor Zubeldia,Real Sociedad,La Liga,2022,25,Midfielder,DMC,5,402,0,,0.017,0.004,0.017,0.004,,,,,0,,0.092,0.021,0.091,0.02,0.079,0.018,0.32,0.072,0.26,0.058,0.06,0.013
Sergio Busquets,Barcelona,La Liga,2022,34,Midfielder,DMC,4,345,0,,0.08,0.021,0.08,0.021,0.09,,0.067,,0,,0.152,0.04,0.15,0.039,0.077,0.02,0.106,0.028,0.217,0.057,-0.111,-0.029
Renato Tapia,Celta de Vigo,La Liga,2022,27,Midfielder,DMC,5,311,0,,0.018,0.005,0.018,0.005,0.012,,-0.006,,0,,0.104,0.03,0.104,0.03,0.076,0.022,0.212,0.061,0.15,0.044,0.062,0.018
Thomas Delaney,Sevilla,La Liga,2022,31,Midfielder,DMC,3,157,0,,0.055,0.032,0.055,0.032,0.153,,0.127,,0,,0.046,0.026,0.046,0.026,0.074,0.042,0.018,0.01,0.018,0.01,0,0
Mauro Arambarri,Getafe,La Liga,2022,26,Midfielder,CM,4,359,0,,0.159,0.04,0.159,0.04,,,,,0,,0.218,0.055,0.075,0.019,0.073,0.018,0.091,0.023,0.061,0.015,0.031,0.008
Jaime Mata,Getafe,La Liga,2022,33,Forward,FW,3,23,0,,0.099,0.387,0.099,0.387,,,,,0,,0,0.001,0,0.001,0.072,0.281,-0.006,-0.023,0.001,0.003,-0.006,-0.025
Rubén Sobrino,Cádiz,La Liga,2022,30,Forward,FW,2,99,0,,0.069,0.063,0.069,0.063,,,,,0,,0.031,0.029,0.031,0.029,0.072,0.065,0.013,0.012,0.009,0.008,0.004,0.004
Raúl Albiol,Villarreal,La Liga,2022,37,Defender,CB,5,450,0,,0.014,0.003,0.014,0.003,,,,,0,,0.103,0.021,0.103,0.021,0.064,0.013,0.531,0.106,0.395,0.079,0.136,0.027
Enzo Roco,Elche,La Liga,2022,30,Defender,CB,5,360,0,,0.037,0.009,0.037,0.009,,,,,0,,0.072,0.018,0.068,0.017,0.063,0.016,0.192,0.048,0.165,0.041,0.027,0.007
Unai López,Rayo Vallecano,La Liga,2022,26,Midfielder,CAM,4,218,0,,0.224,0.092,0.224,0.092,0.162,,0.047,,1,0.413,0.061,0.025,0.061,0.025,0.062,0.026,0.086,0.035,0.073,0.03,0.013,0.005
Eric García,Barcelona,La Liga,2022,21,Defender,CB,4,325,1,0.277,0.799,0.221,0.799,0.221,0.67,,0.064,,0,,0.068,0.019,0.062,0.017,0.055,0.015,0.336,0.093,0.254,0.07,0.082,0.023
Brian Ocampo,Cádiz,La Liga,2022,23,Forward,WAM,2,164,0,,,,,,,,,,0,,0.106,0.058,0.105,0.058,0.054,0.03,0.035,0.019,0,0,0.035,0.019
Lucas Torró,Osasuna,La Liga,2022,28,Midfielder,DMC,4,310,0,,0.129,0.038,0.129,0.038,0.066,,0.049,,0,,0.113,0.033,0.113,0.033,0.052,0.015,0.083,0.024,0.097,0.028,-0.014,-0.004
Djené Dakonam,Getafe,La Liga,2022,30,Defender,CB,4,299,0,,0.051,0.015,0.051,0.015,,,,,0,,0.017,0.005,0.017,0.005,0.05,0.015,0.132,0.04,0.093,0.028,0.039,0.012
Adrián Embarba,Almería,La Liga,2022,30,Forward,WAM,2,65,0,,0.064,0.089,0.064,0.089,,,,,0,,0.055,0.077,0.006,0.008,0.048,0.067,-0.034,-0.047,0.021,0.03,-0.055,-0.076
Iván Alejo,Cádiz,La Liga,2022,27,Midfielder,WAM,5,266,0,,0.094,0.032,0.094,0.032,0.009,,-0.001,,0,,0.192,0.065,0.179,0.061,0.048,0.016,0.061,0.021,0.045,0.015,0.016,0.006
Asier Illarramendi,Real Sociedad,La Liga,2022,32,Midfielder,DMC,2,24,0,,,,,,,,,,0,,0.052,0.194,0.052,0.194,0.048,0.179,-0.004,-0.015,0.002,0.007,-0.006,-0.022
Mamady Diarra,Cádiz,La Liga,2022,22,Forward,FW,2,66,0,,0.164,0.223,0.164,0.223,,,,,0,,0.001,0.001,0.001,0.001,0.048,0.065,0.049,0.066,-0.003,-0.004,0.051,0.07
Pierre-Emerick Aubameyang,Barcelona,La Liga,2022,,,,1,8,0,,0.062,0.7,0.062,0.7,,,,,0,,0,0.002,0,0.002,0.047,0.529,0.003,0.031,0.003,0.031,,
Alejandro Pozo,Almería,La Liga,2022,23,Midfielder,WAM,2,164,0,,0.05,0.027,0.05,0.027,0.015,,,,1,0.549,0.03,0.016,0.027,0.015,0.046,0.025,0.121,0.066,0.044,0.024,0.077,0.042
Momo Mbaye,Cádiz,La Liga,2022,24,Defender,CB,1,90,0,,0.046,0.046,0.046,0.046,,,,,0,,0.006,0.006,0.006,0.006,0.045,0.045,0.023,0.023,0.023,0.023,0,0
Gastón Álvarez,Getafe,La Liga,2022,22,Defender,CB,3,225,1,0.4,0.04,0.016,0.04,0.016,0.338,,0.298,,0,,0.007,0.003,0.007,0.003,0.044,0.018,0.034,0.013,0.032,0.013,0.002,0.001
Florian Lejeune,Rayo Vallecano,La Liga,2022,31,Defender,CB,4,286,1,0.315,0.051,0.016,0.051,0.016,0.018,,-0.01,,0,,0.055,0.017,0.052,0.016,0.044,0.014,0.141,0.044,0.131,0.041,0.01,0.003
Chumi,Almería,La Liga,2022,23,Defender,CB,3,115,0,,0.072,0.057,0.072,0.057,,,,,0,,0.049,0.038,0.048,0.038,0.043,0.034,0.038,0.03,0.028,0.022,0.01,0.008
Eray Cömert,Valencia CF,La Liga,2022,24,Defender,CB,3,232,0,,0.074,0.029,0.074,0.029,0.323,,0.287,,0,,0.037,0.014,0.036,0.014,0.043,0.017,0.131,0.051,0.108,0.042,0.024,0.009
Luca de la Torre,Celta de Vigo,La Liga,2022,24,Midfielder,WAM,2,10,0,,,,,,,,,,0,,0.057,0.512,0.057,0.512,0.041,0.368,0.074,0.663,0.057,0.512,0.017,0.151
Íñigo Lekue,Athletic Club,La Liga,2022,29,Defender,FB,3,262,0,,0.073,0.025,0.073,0.025,,,,,1,0.344,0.063,0.022,0.061,0.021,0.041,0.014,0.194,0.067,0.104,0.036,0.091,0.031
Kike Barja,Osasuna,La Liga,2022,25,Forward,WAM,2,69,0,,,,,,,,,,0,,0.054,0.071,0.054,0.071,0.041,0.053,0.033,0.043,0.013,0.017,0.02,0.026
Copete,Mallorca,La Liga,2022,22,Defender,CB,4,356,0,,,,,,,,,,0,,0.056,0.014,0.047,0.012,0.04,0.01,0.172,0.044,0.147,0.037,0.025,0.006
Antonio Blanco,Cádiz,La Liga,2022,22,Midfielder,CM,2,135,0,,,,,,,,,,0,,0.071,0.047,0.071,0.047,0.039,0.026,0.02,0.014,0.007,0.004,0.014,0.009
Álex Sola,Real Sociedad,La Liga,2022,23,Defender,FB,2,77,0,,0.039,0.045,0.039,0.045,,,,,0,,0.007,0.008,0.003,0.004,0.039,0.045,0.045,0.053,0.009,0.01,0.036,0.042
Dyego Sousa,Almería,La Liga,2022,32,Forward,FW,3,87,0,,0.085,0.087,0.085,0.087,,,,,0,,0.012,0.012,0.012,0.012,0.038,0.04,0.082,0.085,0.005,0.005,0.077,0.08
José Carlos Lazo,Espanyol,La Liga,2022,26,Midfielder,CAM,2,38,0,,0.061,0.144,0.061,0.144,0.009,,-0.009,,0,,0.008,0.019,0.008,0.019,0.035,0.083,-0.013,-0.031,-0.003,-0.008,-0.01,-0.023
Tomás Alarcón,Cádiz,La Liga,2022,23,Midfielder,CM,4,222,0,,0.028,0.011,0.028,0.011,0.074,,0.06,,0,,0.089,0.036,0.031,0.013,0.034,0.014,0.085,0.034,0.096,0.039,-0.011,-0.004
David Soria,Getafe,La Liga,2022,29,Goalkeeper,GK,5,450,0,,,,,,,9.075,,-0.212,0,,0.044,0.009,0.036,0.007,0.033,0.007,0.159,0.032,0.162,0.032,-0.004,-0.001
Juanpe,Girona,La Liga,2022,31,Defender,CB,5,450,0,,,,,,,,,,0,,0.151,0.03,0.149,0.03,0.032,0.006,0.358,0.072,0.334,0.067,0.024,0.005
Fabrizio Angileri,Getafe,La Liga,2022,28,Defender,FB,4,321,0,,0.031,0.009,0.031,0.009,,,,,0,,0.03,0.008,0.023,0.006,0.032,0.009,0.068,0.019,0.051,0.014,0.017,0.005
Carlos Clerc,Elche,La Liga,2022,30,Defender,FB,1,90,0,,0.047,0.047,0.047,0.047,,,,,0,,0.006,0.006,0.005,0.005,0.031,0.031,0,0,-0.014,-0.014,0.014,0.014
Marc-André ter Stegen,Barcelona,La Liga,2022,30,Goalkeeper,GK,5,450,0,,,,,,,3.31,,0.698,0,,0.041,0.008,0.04,0.008,0.03,0.006,0.175,0.035,0.153,0.031,0.022,0.004
Ilaix Moriba,Valencia CF,La Liga,2022,19,Midfielder,CM,1,18,0,,,,,,,,,,0,,0.039,0.193,0.039,0.193,0.03,0.151,0.042,0.208,0.036,0.179,0.006,0.029
Predrag Rajkovic,Mallorca,La Liga,2022,26,Goalkeeper,GK,5,450,0,,,,,,,6.989,,-0.002,0,,0.055,0.011,0.035,0.007,0.03,0.006,0.126,0.025,0.119,0.024,0.007,0.001
Edu Expósito,Espanyol,La Liga,2022,26,Midfielder,CM,5,304,1,0.296,0.217,0.064,0.217,0.064,0.263,,0.202,,0,,0.091,0.027,0.065,0.019,0.029,0.008,0.073,0.022,0.042,0.013,0.031,0.009
Bebé,Rayo Vallecano,La Liga,2022,32,Forward,WAM,1,33,0,,0.035,0.095,0.035,0.095,,,,,0,,0.022,0.059,0.001,0.002,0.028,0.077,0.02,0.056,-0.015,-0.04,0.035,0.095
Stefan Savic,Atlético de Madrid,La Liga,2022,31,Defender,CB,2,166,0,,,,,,,,,,0,,0.034,0.018,0.034,0.018,0.027,0.015,0.077,0.042,0.057,0.031,0.02,0.011
Nicolás Melamed,Espanyol,La Liga,2022,21,Midfielder,CAM,4,106,0,,0.078,0.066,0.078,0.066,,,,,0,,0.011,0.01,0.011,0.009,0.027,0.023,0.039,0.033,-0.024,-0.02,0.064,0.054
Victor Chust,Cádiz,La Liga,2022,22,Defender,CB,4,315,0,,,,,,,,,,0,,0.038,0.011,0.036,0.01,0.027,0.008,0.176,0.05,0.149,0.043,0.026,0.008
Martin Valjent,Mallorca,La Liga,2022,26,Defender,CB,5,450,0,,,,,,,,,,0,,0.047,0.009,0.036,0.007,0.027,0.005,0.186,0.037,0.17,0.034,0.016,0.003
Youssouf Sabaly,Real Betis,La Liga,2022,29,Defender,FB,2,161,0,,0.014,0.008,0.014,0.008,,,,,0,,0.024,0.014,0.023,0.013,0.027,0.015,-0.056,-0.031,0.046,0.026,-0.103,-0.057
Willian José,Real Betis,La Liga,2022,30,Forward,FW,2,20,0,,,,,,,,,,0,,0.054,0.243,0.054,0.243,0.026,0.115,0.052,0.236,0.061,0.276,-0.009,-0.04
Jawad El Yamiq,Real Valladolid,La Liga,2022,30,Defender,CB,2,113,0,,0.046,0.036,0.046,0.036,,,,,0,,0.008,0.006,0.007,0.006,0.025,0.02,0.051,0.04,0.031,0.024,0.02,0.016
Kaiky,Almería,La Liga,2022,18,Defender,CB,4,259,0,,,,,,,,,,0,,0.03,0.01,0.028,0.01,0.024,0.008,0.139,0.048,0.101,0.035,0.038,0.013
Jeremías Ledesma,Cádiz,La Liga,2022,29,Goalkeeper,GK,5,450,0,,,,,,,11.858,,-0.181,0,,0.032,0.006,0.027,0.005,0.024,0.005,0.175,0.035,0.172,0.034,0.002,0
Yangel Herrera,Girona,La Liga,2022,24,Midfielder,CM,3,116,0,,0.039,0.03,0.039,0.03,,,,,1,0.776,0.127,0.099,0.127,0.099,0.023,0.018,-0.006,-0.005,-0.017,-0.013,0.011,0.008
Fernando,Sevilla,La Liga,2022,35,Midfielder,DMC,5,450,0,,,,,,,,,,0,,0.058,0.012,0.057,0.011,0.023,0.005,0.134,0.027,0.118,0.024,0.016,0.003
Ander Barrenetxea,Real Sociedad,La Liga,2022,20,Forward,WAM,3,43,0,,,,,,,,,,0,,0.033,0.069,0.033,0.069,0.023,0.047,-0.001,-0.003,-0.002,-0.003,0,0.001
Unai Simón,Athletic Club,La Liga,2022,25,Goalkeeper,GK,5,450,0,,,,,,,2.757,,0.275,0,,0.028,0.006,0.028,0.006,0.022,0.004,0.131,0.026,0.132,0.026,-0.001,0
Tanguy Nianzou,Sevilla,La Liga,2022,20,Defender,CB,4,293,0,,0.121,0.037,0.121,0.037,,,,,0,,0.037,0.011,0.037,0.011,0.022,0.007,0.216,0.066,0.132,0.04,0.084,0.026
Sergio Herrera,Osasuna,La Liga,2022,29,Goalkeeper,GK,4,360,0,,,,,,,1.396,,-1.149,0,,0.035,0.009,0.026,0.006,0.021,0.005,0.189,0.047,0.186,0.047,0.003,0.001
Malcom Adu,Athletic Club,La Liga,2022,20,Forward,FW,1,4,0,,0.013,0.293,0.013,0.293,,,,,0,,0.011,0.243,0.011,0.243,0.019,0.428,0.014,0.317,0.011,0.242,0.003,0.076
Dani García,Athletic Club,La Liga,2022,32,Midfielder,CM,2,74,0,,,,,,,,,,0,,0.028,0.034,0.028,0.034,0.017,0.021,0.027,0.033,0.034,0.041,-0.006,-0.008
Íñigo Martínez,Athletic Club,La Liga,2022,31,Defender,CB,1,90,0,,0.025,0.025,0.025,0.025,,,,,0,,0.005,0.005,0.005,0.005,0.017,0.017,0.073,0.073,0.057,0.057,0.016,0.016
Agustín Marchesín,Celta de Vigo,La Liga,2022,34,Goalkeeper,GK,5,450,0,,,,,,,7.13,,-0.262,0,,0.036,0.007,0.024,0.005,0.017,0.003,0.113,0.023,0.109,0.022,0.004,0.001
Marko Milovanovic,Almería,La Liga,2022,19,Forward,FW,1,13,0,,0.042,0.291,0.042,0.291,,,,,0,,0.002,0.011,0.002,0.011,0.017,0.115,0.003,0.02,0.004,0.028,-0.001,-0.008
Diego Rico,Real Sociedad,La Liga,2022,29,Defender,FB,1,81,0,,0.013,0.014,0.013,0.014,0.019,,0.006,,0,,0.015,0.017,0.014,0.015,0.016,0.018,0.064,0.072,0.042,0.047,0.022,0.025
Pedro Bigas,Elche,La Liga,2022,32,Defender,CB,5,450,0,,0.014,0.003,0.014,0.003,,,,,0,,0.031,0.006,0.027,0.005,0.016,0.003,0.212,0.042,0.163,0.033,0.048,0.01
Iván Fresneda,Real Valladolid,La Liga,2022,17,Defender,CB,1,62,0,,,,,,,,,,0,,0.019,0.028,0.019,0.027,0.016,0.023,0.026,0.038,0.014,0.021,0.012,0.017
Randy Nteka,Rayo Vallecano,La Liga,2022,24,Midfielder,CAM,3,31,0,,,,,,,,,,0,,0.025,0.072,0.025,0.072,0.015,0.045,0.022,0.063,0.027,0.078,-0.005,-0.016
Sergio Asenjo,Real Valladolid,La Liga,2022,33,Goalkeeper,GK,4,360,0,,,,,,,4.509,,-0.331,0,,0.02,0.005,0.02,0.005,0.015,0.004,0.08,0.02,0.077,0.019,0.003,0.001
Gerard Piqué,Barcelona,La Liga,2022,35,Defender,CB,1,90,0,,,,,,,,,,0,,0.029,0.029,0.029,0.029,0.015,0.015,0.166,0.166,0.094,0.094,0.072,0.072
Mario Hermoso,Atlético de Madrid,La Liga,2022,27,Defender,FB,2,102,0,,,,,,,,,,0,,0.018,0.016,0.018,0.016,0.015,0.013,0.064,0.056,0.065,0.058,-0.001,-0.001
Stole Dimitrievski,Rayo Vallecano,La Liga,2022,28,Goalkeeper,GK,5,450,0,,,,,,,7.879,,0.365,0,,0.024,0.005,0.02,0.004,0.014,0.003,0.101,0.02,0.097,0.019,0.003,0.001
Álex Remiro,Real Sociedad,La Liga,2022,27,Goalkeeper,GK,5,450,0,,,,,,,6.007,,-0.165,0,,0.024,0.005,0.021,0.004,0.014,0.003,0.12,0.024,0.117,0.023,0.003,0.001
Nemanja Maksimovic,Getafe,La Liga,2022,27,Midfielder,CM,5,260,0,,,,,,,,,,0,,0.034,0.012,0.033,0.012,0.013,0.005,0.02,0.007,0.009,0.003,0.011,0.004
Kenedy,Real Valladolid,La Liga,2022,26,Forward,WAM,1,14,0,,0.014,0.091,0.014,0.091,,,,,0,,0,0.002,0,0.002,0.013,0.084,0.001,0.007,-0.001,-0.006,0.002,0.013
Fernando Martínez,Almería,La Liga,2022,32,Goalkeeper,GK,4,360,0,,,,,,,7.017,,0.034,0,,0.016,0.004,0.014,0.004,0.011,0.003,0.059,0.015,0.058,0.015,0.001,0
Suso,Sevilla,La Liga,2022,28,Midfielder,WAM,1,26,0,,,,,,,,,,0,,0.014,0.048,0.013,0.046,0.011,0.037,0.042,0.147,0.021,0.072,0.021,0.074
Éder Militão,Real Madrid,La Liga,2022,24,Defender,CB,3,270,0,,0.065,0.022,0.065,0.022,,,,,0,,0.019,0.006,0.018,0.006,0.011,0.004,0.135,0.045,0.093,0.031,0.042,0.014
Jesús Vázquez,Valencia CF,La Liga,2022,19,Defender,FB,2,135,0,,0.046,0.031,0.046,0.031,,,,,0,,0.017,0.011,0.016,0.011,0.01,0.007,0.033,0.022,0.003,0.002,0.03,0.02
Edgar Badia,Elche,La Liga,2022,30,Goalkeeper,GK,5,450,0,,,,,,,17.075,,0.297,0,,0.015,0.003,0.014,0.003,0.01,0.002,0.106,0.021,0.103,0.021,0.002,0
Dani Ceballos,Real Madrid,La Liga,2022,26,Midfielder,CM,5,109,0,,0.096,0.079,0.096,0.079,0.112,,0.086,,1,0.826,0.162,0.134,0.147,0.121,0.01,0.008,0.088,0.073,0.056,0.046,0.032,0.027
Rui Silva,Real Betis,La Liga,2022,28,Goalkeeper,GK,5,450,0,,,,,,,3.967,,0.244,0,,0.025,0.005,0.014,0.003,0.01,0.002,0.114,0.023,0.11,0.022,0.003,0.001
Houboulang Mendes,Almería,La Liga,2022,24,Defender,FB,1,16,0,,,,,,,,,,0,,0.011,0.063,0.011,0.062,0.01,0.055,0.012,0.07,0.008,0.048,0.004,0.022
Gerónimo Rulli,Villarreal,La Liga,2022,30,Goalkeeper,GK,5,450,0,,,,,,,2.898,,0.655,0,,0.018,0.004,0.017,0.003,0.01,0.002,0.105,0.021,0.095,0.019,0.009,0.002
Josan,Elche,La Liga,2022,32,Midfielder,WAM,4,72,0,,,,,,,,,,0,,0.014,0.017,0.014,0.017,0.01,0.012,0.012,0.014,-0.006,-0.007,0.017,0.022
Joseba Zaldua,Cádiz,La Liga,2022,30,Defender,FB,5,446,0,,0.022,0.004,0.022,0.004,,,,,0,,0.036,0.007,0.032,0.006,0.009,0.002,0.202,0.041,0.123,0.025,0.079,0.016
David García,Osasuna,La Liga,2022,28,Defender,CB,4,360,0,,0.085,0.021,0.085,0.021,,,,,0,,0.039,0.01,0.039,0.01,0.009,0.002,0.227,0.057,0.214,0.053,0.014,0.003
Andreas Christensen,Barcelona,La Liga,2022,26,Defender,CB,2,150,0,,0.063,0.038,0.063,0.038,,,,,0,,0.026,0.016,0.025,0.015,0.009,0.005,0.125,0.075,0.094,0.056,0.031,0.019
Álvaro Fernández,Espanyol,La Liga,2022,24,Goalkeeper,GK,2,180,0,,,,,,,3.391,,0.115,0,,0.01,0.005,0.01,0.005,0.008,0.004,0.031,0.016,0.031,0.016,0,0
Nacho,Real Madrid,La Liga,2022,32,Defender,CB,2,121,0,,,,,,,,,,0,,0.013,0.01,0.013,0.01,0.008,0.006,0.107,0.08,0.083,0.062,0.024,0.018
Raúl Guti,Elche,La Liga,2022,25,Midfielder,CM,3,108,0,,0.041,0.034,0.041,0.034,0.129,,0.088,,0,,0.025,0.021,0.025,0.021,0.008,0.007,0.035,0.029,0.009,0.007,0.027,0.022
Aïssa Mandi,Villarreal,La Liga,2022,30,Defender,CB,2,13,0,,,,,,,,,,0,,0.009,0.06,0.009,0.059,0.008,0.054,0.034,0.234,0.022,0.155,0.011,0.079
Giorgi Mamardashvili,Valencia CF,La Liga,2022,21,Goalkeeper,GK,5,450,0,,,,,,,5.822,,0.313,0,,0.019,0.004,0.015,0.003,0.008,0.002,0.093,0.019,0.087,0.017,0.006,0.001
David López,Girona,La Liga,2022,32,Defender,CB,4,331,0,,0.114,0.031,0.114,0.031,0.055,,-0.001,,0,,0.042,0.011,0.041,0.011,0.007,0.002,0.174,0.047,0.08,0.022,0.094,0.026
Munir El Haddadi,Getafe,La Liga,2022,27,Forward,FW,2,65,0,,,,,,,,,,0,,0.01,0.013,0.009,0.013,0.007,0.01,0.014,0.02,0.013,0.019,0.001,0.001
Juan Carlos Martín,Girona,La Liga,2022,34,Goalkeeper,GK,5,450,0,,,,,,,4.557,,-0.097,0,,0.015,0.003,0.014,0.003,0.007,0.001,0.069,0.014,0.068,0.014,0.002,0
Bono,Sevilla,La Liga,2022,31,Goalkeeper,GK,5,450,0,,,,,,,10.087,,0.009,0,,0.015,0.003,0.013,0.003,0.006,0.001,0.073,0.015,0.071,0.014,0.002,0
Benjamin Lecomte,Espanyol,La Liga,2022,31,Goalkeeper,GK,3,269,0,,,,,,,4.021,,-0.492,0,,0.013,0.004,0.009,0.003,0.006,0.002,0.083,0.028,0.079,0.026,0.004,0.001
Ángel Algobia,Getafe,La Liga,2022,23,Midfielder,CM,1,60,0,,,,,,,,,,0,,0.008,0.012,0.008,0.012,0.006,0.009,-0.003,-0.004,-0.003,-0.004,0,0
Nemanja Gudelj,Sevilla,La Liga,2022,30,Midfielder,DMC,3,225,0,,0.046,0.018,0.046,0.018,,,,,0,,0.027,0.011,0.026,0.01,0.005,0.002,0.085,0.034,0.074,0.03,0.01,0.004
Domingos Duarte,Getafe,La Liga,2022,27,Defender,CB,5,450,0,,0.177,0.035,0.177,0.035,0.034,,-0.013,,0,,0.052,0.01,0.048,0.01,0.005,0.001,0.136,0.027,0.115,0.023,0.021,0.004
Íñigo Ruíz de Galarreta,Mallorca,La Liga,2022,29,Midfielder,CM,3,63,0,,,,,,,,,,0,,0.008,0.011,0.008,0.011,0.005,0.007,0.031,0.045,0.029,0.041,0.003,0.004
Thibaut Courtois,Real Madrid,La Liga,2022,30,Goalkeeper,GK,5,450,0,,,,,,,3.74,,-0.337,0,,0.015,0.003,0.011,0.002,0.004,0.001,0.091,0.018,0.085,0.017,0.007,0.001
Álex Fernández,Cádiz,La Liga,2022,29,Midfielder,CM,3,104,0,,,,,,,,,,0,,0.009,0.008,0.009,0.007,0.004,0.004,0.035,0.03,0.028,0.024,0.007,0.006
Matija Nastasic,Mallorca,La Liga,2022,29,Defender,CB,1,90,0,,,,,,,,,,0,,0.006,0.006,0.006,0.006,0.004,0.004,0.027,0.027,0.028,0.028,0,0
César De la Hoz,Almería,La Liga,2022,30,Midfielder,DMC,2,121,0,,,,,,,,,,0,,0.007,0.005,0.007,0.005,0.004,0.003,0.022,0.016,0.026,0.019,-0.004,-0.003
Joaquín,Real Betis,La Liga,2022,41,Midfielder,WAM,1,19,0,,,,,,,,,,0,,0.012,0.055,0.011,0.05,0.004,0.018,0.032,0.15,0.012,0.056,0.02,0.094
Carles Aleñá,Getafe,La Liga,2022,24,Midfielder,CM,5,353,1,0.255,0.109,0.028,0.109,0.028,0.179,,0.099,,0,,0.053,0.014,0.053,0.013,0.004,0.001,-0.027,-0.007,-0.027,-0.007,0,0
Robin Le Normand,Real Sociedad,La Liga,2022,25,Defender,CB,4,360,0,,,,,,,,,,0,,0.046,0.011,0.045,0.011,0.004,0.001,0.152,0.038,0.1,0.025,0.052,0.013
Saúl Ñíguez,Atlético de Madrid,La Liga,2022,27,Midfielder,CM,4,157,0,,0.052,0.03,0.052,0.03,0.022,,-0.007,,0,,0.012,0.007,0.011,0.007,0.003,0.002,0.032,0.018,-0.006,-0.003,0.038,0.022
Arnau Puigmal,Almería,La Liga,2022,21,Midfielder,CM,2,90,0,,,,,,,,,,0,,0.019,0.019,0.018,0.018,0.003,0.003,0.08,0.08,0.057,0.057,0.022,0.022
Óscar Mingueza,Celta de Vigo,La Liga,2022,23,Defender,CB,2,8,0,,,,,,,,,,0,,0.003,0.036,0.003,0.035,0.003,0.033,0.009,0.104,0.009,0.104,,
Jan Oblak,Atlético de Madrid,La Liga,2022,29,Goalkeeper,GK,4,354,0,,,,,,,2.855,,-0.051,0,,0.009,0.002,0.006,0.002,0.003,0.001,0.028,0.007,0.026,0.007,0.002,0
Bernardo Espinosa,Girona,La Liga,2022,33,Defender,CB,2,60,0,,,,,,,,,,0,,0.004,0.006,0.004,0.006,0.003,0.004,0.018,0.028,0.016,0.024,0.002,0.003
Pep Chavarría,Rayo Vallecano,La Liga,2022,24,Defender,FB,1,1,0,,,,,,,,,,0,,0.004,0.337,0.003,0.281,0.002,0.225,0.018,1.657,0.013,1.164,0.005,0.493
Damián Suárez,Getafe,La Liga,2022,34,Defender,FB,1,90,0,,,,,,,,,,0,,0.091,0.091,0.005,0.005,0.002,0.002,0.059,0.059,0.05,0.05,0.008,0.008
Ivo Grbic,Atlético de Madrid,La Liga,2022,26,Goalkeeper,GK,2,96,0,,,,,,,0.697,,-0.434,0,,0.003,0.003,0.003,0.003,0.002,0.002,0.017,0.016,0.017,0.016,0,0
Rubén Alcaraz,Cádiz,La Liga,2022,31,Midfielder,CM,1,18,0,,0.046,0.23,0.046,0.23,,,,,0,,0,0.002,0,0.002,0.001,0.007,-0.014,-0.069,-0.007,-0.037,-0.006,-0.032
Jon Pacheco,Real Sociedad,La Liga,2022,21,Defender,CB,2,92,0,,,,,,,,,,0,,0.008,0.008,0.008,0.008,0.001,0.001,0.063,0.061,0.039,0.038,0.024,0.023
Jordi Masip,Real Valladolid,La Liga,2022,33,Goalkeeper,GK,1,90,0,,,,,,,4.928,,0.188,0,,0.002,0.002,0.002,0.002,0.001,0.001,0.009,0.009,0.009,0.009,0,0
Pablo Ibáñez,Osasuna,La Liga,2022,23,Midfielder,CM,2,18,0,,,,,,,,,,0,,0.002,0.011,0.002,0.011,0.001,0.005,0.008,0.04,0.007,0.034,0.001,0.007
Alberto Perea,Cádiz,La Liga,2022,,,,1,45,0,,,,,,,,,,0,,0.002,0.005,0.002,0.005,0.001,0.002,-0.01,-0.02,-0.008,-0.015,-0.002,-0.005
Casemiro,Real Madrid,La Liga,2022,,,,1,7,0,,,,,,,,,,0,,0.002,0.024,0.002,0.024,0.001,0.012,0.004,0.049,0.002,0.028,0.002,0.02
Moi Parra,Getafe,La Liga,2022,20,Midfielder,CM,1,9,0,,,,,,,,,,0,,0.001,0.006,0.001,0.006,0.001,0.006,0.001,0.014,0.001,0.014,,
Iddrisu Baba,Mallorca,La Liga,2022,26,Midfielder,CM,3,55,0,,,,,,,,,,0,,0.003,0.006,0.003,0.006,0.001,0.001,0.002,0.004,0.002,0.003,0,0.001
John Donald,Elche,La Liga,2022,22,Midfielder,CM,2,61,0,,,,,,,,,,0,,0.002,0.003,0.002,0.003,0,0.001,0.021,0.03,0.019,0.029,0.001,0.002
Diego López,Valencia CF,La Liga,2022,20,Forward,FW,1,9,0,,,,,,,,,,0,,0.001,0.006,0.001,0.006,0,0.004,0,-0.002,-0.004,-0.039,0.004,0.037
Kike Salas,Sevilla,La Liga,2022,20,Defender,CB,1,67,0,,,,,,,,,,0,,0.001,0.001,0.001,0.001,0,0,0.006,0.008,0.006,0.008,0,-0.001
Javi Llabrés,Mallorca,La Liga,2022,20,Forward,WAM,1,16,0,,,,,,,,,,0,,0.001,0.004,0.001,0.004,0,0.001,-0.002,-0.011,-0.002,-0.011,,
Roberto Torres,Osasuna,La Liga,2022,33,Midfielder,CM,1,6,0,,,,,,,,,,0,,0.152,2.281,0.001,0.008,0,0.002,0,0.007,-0.001,-0.009,0.001,0.015
