Full Name,Team,League,season,Age,Position,Role,Appearances,Time Played,Goals,Goals_p90,xG,xG_p90,npxG,npxG_p90,xGoT,xGoTA,SGA,Goals prevented per xGoT,Assists,Assists_p90,xA,xA_p90,opxA,opxA_p90,xOVA,xOVA_p90,xThreat,xThreat_p90,xThreat from passes,xThreat from passes_p90,xThreat from carries,xThreat from carries_p90
Josip Brekalo,VfL Wolfsburg,Bundesliga,2022,24,Midfielder,WAM,4,183,0,,0.084,0.041,0.084,0.041,0.216,,0.131,,1,0.492,0.326,0.161,0.066,0.033,0.098,0.048,0.144,0.071,0.086,0.042,0.058,0.029
Lee Buchanan,SV Werder Bremen,Bundesliga,2022,21,Defender,CM,5,75,1,1.2,0.19,0.228,0.19,0.228,0.715,,0.632,,0,,0.123,0.148,0.122,0.146,0.097,0.116,0.048,0.057,0.033,0.039,0.015,0.018
Frederik Rønnow,1. FC Union Berlin,Bundesliga,2022,30,Goalkeeper,GK,5,450,0,,,,,,,5.293,,0.244,0,,0.109,0.022,0.104,0.021,0.097,0.019,0.293,0.059,0.288,0.058,0.005,0.001
Lilian Egloff,VfB Stuttgart,Bundesliga,2022,20,Midfielder,CM,4,116,0,,0.197,0.153,0.197,0.153,,,,,0,,0.198,0.154,0.198,0.154,0.097,0.075,0.186,0.145,0.175,0.136,0.011,0.009
Angelo Stiller,TSG Hoffenheim,Bundesliga,2022,21,Midfielder,DMC,2,11,0,,,,,,,,,,1,8.182,0.097,0.792,0.097,0.792,0.097,0.79,0.058,0.471,0.058,0.477,-0.001,-0.006
Tobias Mohr,FC Schalke 04,Bundesliga,2022,27,Midfielder,WAM,4,272,0,,0.126,0.042,0.126,0.042,,,,,2,0.662,0.181,0.06,0.04,0.013,0.094,0.031,0.174,0.057,0.13,0.043,0.043,0.014
Jae-Sung Lee,1. FSV Mainz 05,Bundesliga,2022,30,Midfielder,CAM,6,278,1,0.324,0.06,0.019,0.06,0.019,0.178,,0.14,,0,,0.307,0.099,0.306,0.099,0.093,0.03,0.075,0.024,0.017,0.005,0.058,0.019
Micky van de Ven,VfL Wolfsburg,Bundesliga,2022,21,Defender,CB,6,540,0,,0.057,0.009,0.057,0.009,,,,,0,,0.155,0.026,0.149,0.025,0.088,0.015,0.359,0.06,0.283,0.047,0.076,0.013
Nils Petersen,Sport-Club Freiburg,Bundesliga,2022,33,Forward,FW,5,64,0,,0.339,0.476,0.339,0.476,,,,,0,,0.015,0.022,0.015,0.022,0.084,0.118,-0.022,-0.03,-0.032,-0.045,0.01,0.014
Florian Flick,FC Schalke 04,Bundesliga,2022,22,Midfielder,DMC,5,267,0,,0.097,0.033,0.097,0.033,0.125,,0.101,,0,,0.023,0.008,0.023,0.008,0.083,0.028,-0.017,-0.006,-0.018,-0.006,0.001,0
Lucas Alario,Eintracht Frankfurt,Bundesliga,2022,29,Forward,FW,4,117,0,,0.149,0.115,0.149,0.115,,,,,0,,0.088,0.068,0.088,0.068,0.082,0.063,-0.07,-0.054,-0.068,-0.052,-0.002,-0.002
András Schäfer,1. FC Union Berlin,Bundesliga,2022,23,Midfielder,CM,5,296,0,,0.083,0.025,0.083,0.025,,,,,0,,0.068,0.021,0.068,0.021,0.079,0.024,0.095,0.029,0.009,0.003,0.086,0.026
Ermedin Demirovic,FC Augsburg,Bundesliga,2022,24,Forward,FW,6,395,2,0.456,0.894,0.204,0.894,0.204,1.711,,0.988,,1,0.228,0.227,0.052,0.227,0.052,0.079,0.018,0.148,0.034,0.151,0.034,-0.002,-0.001
Iago,FC Augsburg,Bundesliga,2022,25,Defender,FB,5,417,0,,0.1,0.022,0.1,0.022,,,,,0,,0.077,0.017,0.065,0.014,0.078,0.017,0.196,0.042,0.187,0.04,0.009,0.002
Nadiem Amiri,Bayer 04 Leverkusen,Bundesliga,2022,25,Midfielder,CAM,5,69,0,,0.019,0.024,0.019,0.024,0.01,,-0.009,,0,,0.104,0.136,0.104,0.136,0.077,0.1,0.201,0.262,0.145,0.189,0.055,0.072
Vasilios Lampropoulos,VfL Bochum 1848,Bundesliga,2022,32,Defender,CB,4,203,0,,0.104,0.046,0.104,0.046,,,,,0,,0.02,0.009,0.019,0.009,0.073,0.032,0.05,0.022,0.051,0.023,-0.002,-0.001
Milos Veljkovic,SV Werder Bremen,Bundesliga,2022,26,Defender,CB,6,540,0,,,,,,,,,,0,,0.121,0.02,0.118,0.02,0.072,0.012,0.397,0.066,0.362,0.06,0.035,0.006
Jacob Bruun Larsen,TSG Hoffenheim,Bundesliga,2022,23,Forward,WAM,5,107,0,,0.095,0.08,0.095,0.08,0.537,,0.462,,0,,0.044,0.037,0.044,0.037,0.072,0.06,0.066,0.056,0.017,0.014,0.049,0.041
Jakub Kaminski,VfL Wolfsburg,Bundesliga,2022,20,Midfielder,CM,4,159,0,,0.432,0.245,0.432,0.245,0.145,,-0.107,,0,,0.18,0.102,0.179,0.101,0.071,0.04,0.197,0.111,0.119,0.068,0.078,0.044
Alex Král,FC Schalke 04,Bundesliga,2022,24,Midfielder,DMC,4,325,0,,0.048,0.013,0.048,0.013,,,,,0,,0.03,0.008,0.03,0.008,0.068,0.019,0.064,0.018,0.054,0.015,0.01,0.003
Jordan Siebatcheu,1. FC Union Berlin,Bundesliga,2022,26,Forward,FW,5,356,2,0.506,1.539,0.389,0.757,0.191,1.503,,0.546,,2,0.506,0.492,0.124,0.492,0.124,0.068,0.017,-0.051,-0.013,-0.072,-0.018,0.021,0.005
Marvin Friedrich,Borussia Mönchengladbach,Bundesliga,2022,26,Defender,CB,5,151,0,,0.048,0.029,0.048,0.029,,,,,0,,0.156,0.093,0.156,0.093,0.067,0.04,0.125,0.075,0.11,0.066,0.015,0.009
Filip Uremovic,Hertha BSC,Bundesliga,2022,25,Defender,CB,5,422,0,,0.139,0.03,0.139,0.03,,,,,0,,0.022,0.005,0.021,0.005,0.064,0.014,0.275,0.059,0.031,0.007,0.244,0.052
Robin Zentner,1. FSV Mainz 05,Bundesliga,2022,27,Goalkeeper,GK,6,540,0,,,,,,,7.53,,-0.195,0,,0.067,0.011,0.067,0.011,0.062,0.01,0.181,0.03,0.177,0.029,0.004,0.001
Alexander Schwolow,FC Schalke 04,Bundesliga,2022,30,Goalkeeper,GK,6,540,0,,,,,,,9.017,,-0.442,0,,0.09,0.015,0.067,0.011,0.061,0.01,0.25,0.042,0.248,0.041,0.002,0
Malick Thiaw,FC Schalke 04,Bundesliga,2022,,,,3,270,0,,0.186,0.062,0.186,0.062,0.082,,-0.01,,0,,0.014,0.005,0.011,0.004,0.056,0.019,0.067,0.022,0.057,0.019,0.01,0.003
Saidy Janko,VfL Bochum 1848,Bundesliga,2022,26,Defender,FB,5,245,0,,,,,,,,,,0,,0.079,0.029,0.076,0.028,0.055,0.02,0.175,0.064,0.151,0.056,0.023,0.008
Steffen Tigges,1. FC Köln,Bundesliga,2022,24,Forward,WAM,3,181,0,,0.048,0.024,0.048,0.024,,,,,0,,0.162,0.08,0.162,0.08,0.053,0.027,0.17,0.085,0.224,0.111,-0.054,-0.027
Maximilian Philipp,VfL Wolfsburg,Bundesliga,2022,28,Forward,FW,2,90,0,,0.048,0.048,0.048,0.048,0.03,,-0.018,,0,,0.082,0.082,0.081,0.081,0.052,0.052,0.074,0.074,-0.02,-0.02,0.094,0.094
Noussair Mazraoui,FC Bayern München,Bundesliga,2022,24,Defender,FB,3,92,0,,0.037,0.036,0.037,0.036,,,,,1,0.978,0.079,0.077,0.077,0.076,0.051,0.05,0.078,0.077,0.074,0.072,0.005,0.005
Florian Müller,VfB Stuttgart,Bundesliga,2022,24,Goalkeeper,GK,6,540,0,,,,,,,6.914,,-0.012,0,,0.06,0.01,0.059,0.01,0.049,0.008,0.314,0.052,0.305,0.051,0.009,0.002
Carlos Gruezo,FC Augsburg,Bundesliga,2022,27,Midfielder,DMC,6,401,0,,,,,,,,,,0,,0.06,0.013,0.06,0.013,0.049,0.011,0.073,0.016,0.063,0.014,0.01,0.002
Ilia Gruev,SV Werder Bremen,Bundesliga,2022,22,Midfielder,DMC,5,142,0,,,,,,,,,,0,,0.063,0.04,0.062,0.04,0.048,0.03,0.143,0.09,0.12,0.076,0.022,0.014
Felix Nmecha,VfL Wolfsburg,Bundesliga,2022,21,Midfielder,WAM,4,101,0,,0.014,0.013,0.014,0.013,,,,,0,,0.041,0.036,0.04,0.036,0.046,0.041,0.039,0.035,0.029,0.026,0.01,0.009
Robin Knoche,1. FC Union Berlin,Bundesliga,2022,30,Defender,CB,6,540,1,0.167,0.041,0.007,0.041,0.007,0.068,,0.047,,0,,0.074,0.012,0.071,0.012,0.045,0.008,0.215,0.036,0.184,0.031,0.031,0.005
Kevin Akpoguma,TSG Hoffenheim,Bundesliga,2022,27,Defender,CB,6,386,0,,,,,,,,,,0,,0.059,0.014,0.058,0.013,0.045,0.01,0.295,0.069,0.247,0.058,0.048,0.011
Florian Niederlechner,FC Augsburg,Bundesliga,2022,31,Forward,FW,5,184,0,,0.207,0.101,0.207,0.101,0.33,,0.174,,0,,0.006,0.003,0.006,0.003,0.044,0.022,0.041,0.02,-0.009,-0.004,0.05,0.025
Jirí Pavlenka,SV Werder Bremen,Bundesliga,2022,30,Goalkeeper,GK,6,479,0,,,,,,,6.322,,-0.582,0,,0.074,0.014,0.051,0.01,0.043,0.008,0.168,0.032,0.162,0.03,0.006,0.001
Julian Baumgartlinger,FC Augsburg,Bundesliga,2022,34,Midfielder,DMC,2,59,0,,0.064,0.097,0.064,0.097,,,,,0,,0.01,0.015,0.01,0.015,0.042,0.065,0.267,0.408,0.032,0.048,0.236,0.359
Lukás Hrádecky,Bayer 04 Leverkusen,Bundesliga,2022,32,Goalkeeper,GK,5,449,0,,,,,,,8.779,,-0.025,0,,0.052,0.01,0.048,0.01,0.042,0.008,0.113,0.023,0.108,0.022,0.005,0.001
Timo Hübers,1. FC Köln,Bundesliga,2022,26,Defender,CB,5,398,0,,,,,,,,,,0,,0.051,0.011,0.05,0.011,0.036,0.008,0.243,0.055,0.194,0.044,0.049,0.011
Koen Casteels,VfL Wolfsburg,Bundesliga,2022,30,Goalkeeper,GK,6,540,0,,,,,,,9.098,,0.011,0,,0.049,0.008,0.044,0.007,0.036,0.006,0.287,0.048,0.282,0.047,0.005,0.001
Patrick Herrmann,Borussia Mönchengladbach,Bundesliga,2022,31,Forward,WAM,4,9,0,,0.027,0.27,0.027,0.27,,,,,0,,0.029,0.293,0.029,0.29,0.036,0.355,0.017,0.17,0.01,0.096,0.007,0.074
Erhan Masovic,VfL Bochum 1848,Bundesliga,2022,23,Midfielder,CB,6,379,0,,0.023,0.005,0.023,0.005,,,,,0,,0.074,0.018,0.074,0.018,0.035,0.008,0.201,0.048,0.195,0.046,0.006,0.001
Oliver Christensen,Hertha BSC,Bundesliga,2022,23,Goalkeeper,GK,6,540,0,,,,,,,8.065,,0.008,0,,0.055,0.009,0.042,0.007,0.034,0.006,0.233,0.039,0.227,0.038,0.007,0.001
Patrick Osterhage,VfL Bochum 1848,Bundesliga,2022,22,Midfielder,CM,2,32,0,,0.022,0.062,0.022,0.062,,,,,0,,0.018,0.05,0.018,0.049,0.033,0.094,0.035,0.098,0.03,0.084,0.005,0.014
Florent Mollet,FC Schalke 04,Bundesliga,2022,30,Midfielder,CAM,3,59,0,,0.037,0.057,0.037,0.057,,,,,0,,0.019,0.029,0.019,0.029,0.033,0.051,-0.022,-0.033,-0.015,-0.023,-0.007,-0.01
Raphael Framberger,FC Augsburg,Bundesliga,2022,27,Defender,FB,1,77,0,,,,,,,,,,0,,0.044,0.051,0.043,0.05,0.03,0.035,0.118,0.138,0.122,0.142,-0.003,-0.004
Pascal Stenzel,VfB Stuttgart,Bundesliga,2022,26,Defender,FB,4,54,0,,0.031,0.052,0.031,0.052,,,,,0,,0.006,0.01,0.006,0.009,0.029,0.049,0.036,0.06,0.024,0.039,0.012,0.021
Marvin Schwäbe,1. FC Köln,Bundesliga,2022,27,Goalkeeper,GK,6,540,0,,,,,,,5.895,,-0.018,0,,0.042,0.007,0.039,0.006,0.029,0.005,0.195,0.032,0.179,0.03,0.015,0.003
Amine Adli,Bayer 04 Leverkusen,Bundesliga,2022,22,Forward,FW,1,28,0,,,,,,,,,,0,,0.041,0.131,0.041,0.131,0.029,0.092,0.017,0.055,0.065,0.21,-0.048,-0.154
Dominique Heintz,VfL Bochum 1848,Bundesliga,2022,29,Defender,CB,3,252,0,,,,,,,,,,0,,0.034,0.012,0.034,0.012,0.028,0.01,0.075,0.027,0.07,0.025,0.006,0.002
Yann Sommer,Borussia Mönchengladbach,Bundesliga,2022,33,Goalkeeper,GK,6,540,0,,,,,,,9.302,,0.462,0,,0.049,0.008,0.042,0.007,0.028,0.005,0.228,0.038,0.223,0.037,0.005,0.001
Rafal Gikiewicz,FC Augsburg,Bundesliga,2022,34,Goalkeeper,GK,6,540,0,,,,,,,12.935,,0.227,0,,0.041,0.007,0.035,0.006,0.028,0.005,0.226,0.038,0.226,0.038,0,0
Luca Pellegrini,Eintracht Frankfurt,Bundesliga,2022,23,Defender,FB,3,234,0,,0.073,0.028,0.073,0.028,,,,,0,,0.165,0.063,0.04,0.015,0.026,0.01,0.212,0.081,0.145,0.056,0.066,0.026
Daniel-Kofi Kyereh,Sport-Club Freiburg,Bundesliga,2022,26,Midfielder,FW,4,97,0,,0.427,0.396,0.427,0.396,0.674,,0.247,,0,,0.036,0.034,0.036,0.034,0.026,0.024,0.09,0.083,0.063,0.059,0.027,0.025
Niklas Tauer,1. FSV Mainz 05,Bundesliga,2022,21,Midfielder,DMC,2,90,0,,0.047,0.047,0.047,0.047,,,,,0,,0.041,0.041,0.041,0.041,0.022,0.022,0.067,0.067,0.055,0.055,0.012,0.012
Filip Kostic,Eintracht Frankfurt,Bundesliga,2022,29,Midfielder,WAM,1,74,0,,0.016,0.019,0.016,0.019,,,,,0,,0.077,0.094,0.01,0.012,0.021,0.026,0.066,0.08,0.039,0.048,0.027,0.032
Lennart Grill,1. FC Union Berlin,Bundesliga,2022,23,Goalkeeper,GK,1,90,0,,,,,,,0.411,,1,0,,0.024,0.024,0.023,0.023,0.021,0.021,0.069,0.069,0.067,0.067,0.001,0.001
Oliver Baumann,TSG Hoffenheim,Bundesliga,2022,32,Goalkeeper,GK,6,540,0,,,,,,,7.231,,0.032,0,,0.03,0.005,0.03,0.005,0.019,0.003,0.24,0.04,0.225,0.038,0.015,0.003
Paulinho,Bayer 04 Leverkusen,Bundesliga,2022,22,Forward,WAM,1,24,0,,,,,,,,,,0,,0.028,0.103,0.028,0.103,0.019,0.073,0.063,0.237,0.029,0.107,0.035,0.13
Josip Stanisic,FC Bayern München,Bundesliga,2022,22,Defender,CB,2,57,0,,,,,,,,,,0,,0.025,0.04,0.025,0.04,0.018,0.029,0.029,0.045,0.018,0.029,0.01,0.016
Kingsley Ehizibue,1. FC Köln,Bundesliga,2022,,,,1,62,0,,0.013,0.019,0.013,0.019,0.013,,0,,0,,0.008,0.012,0.008,0.011,0.018,0.026,0.044,0.064,0.04,0.058,0.004,0.005
Hugo Novoa,RB Leipzig,Bundesliga,2022,19,Forward,FW,2,126,0,,0.102,0.073,0.102,0.073,0.196,,0.141,,0,,0.02,0.014,0.018,0.013,0.016,0.012,0.055,0.039,0.031,0.022,0.024,0.017
Kingsley Schindler,1. FC Köln,Bundesliga,2022,29,Midfielder,WAM,5,243,0,,,,,,,,,,0,,0.122,0.045,0.114,0.042,0.016,0.006,0.145,0.054,0.166,0.062,-0.022,-0.008
Timothy Fosu-Mensah,Bayer 04 Leverkusen,Bundesliga,2022,24,Defender,FB,2,21,0,,0.015,0.062,0.015,0.062,0.012,,-0.002,,0,,0.006,0.025,0.006,0.024,0.016,0.07,0.025,0.106,0.002,0.009,0.023,0.097
Daley Sinkgraven,Bayer 04 Leverkusen,Bundesliga,2022,27,Defender,FB,1,78,0,,0.019,0.022,0.019,0.022,,,,,0,,0.017,0.02,0.017,0.02,0.016,0.019,0.043,0.049,0.038,0.043,0.005,0.006
Lucas Hernández,FC Bayern München,Bundesliga,2022,26,Defender,FB,4,324,0,,,,,,,,,,0,,0.066,0.018,0.065,0.018,0.016,0.004,0.392,0.109,0.338,0.094,0.054,0.015
Eric Martel,1. FC Köln,Bundesliga,2022,20,Midfielder,CM,4,214,0,,0.101,0.043,0.101,0.043,0.044,,-0.011,,0,,0.039,0.016,0.039,0.016,0.016,0.007,0.066,0.028,0.074,0.031,-0.008,-0.003
Ricardo Pepi,FC Augsburg,Bundesliga,2022,19,Forward,FW,4,94,0,,0.039,0.038,0.039,0.038,,,,,0,,0.017,0.017,0.017,0.017,0.014,0.013,-0.027,-0.026,-0.046,-0.044,0.019,0.019
Péter Gulácsi,RB Leipzig,Bundesliga,2022,32,Goalkeeper,GK,4,360,0,,,,,,,6.985,,0.141,0,,0.018,0.004,0.017,0.004,0.011,0.003,0.063,0.016,0.064,0.016,-0.001,0
Jordi Osei-Tutu,VfL Bochum 1848,Bundesliga,2022,23,Defender,FB,6,227,0,,0.082,0.032,0.082,0.032,0.048,,0.034,,0,,0.057,0.023,0.054,0.021,0.011,0.004,0.118,0.047,0.039,0.015,0.079,0.031
Atakan Karazor,VfB Stuttgart,Bundesliga,2022,25,Defender,DMC,5,137,0,,,,,,,,,,0,,0.044,0.029,0.043,0.028,0.01,0.007,0.084,0.055,0.083,0.054,0.001,0.001
Sebastian Polter,FC Schalke 04,Bundesliga,2022,31,Forward,FW,6,197,1,0.457,0.398,0.182,0.398,0.182,1.22,,0.821,,0,,0.084,0.038,0.084,0.038,0.009,0.004,-0.101,-0.046,-0.449,-0.205,0.348,0.159
Manuel Neuer,FC Bayern München,Bundesliga,2022,36,Goalkeeper,GK,6,540,0,,,,,,,5.045,,0.009,0,,0.018,0.003,0.017,0.003,0.007,0.001,0.135,0.022,0.123,0.02,0.012,0.002
Kevin Trapp,Eintracht Frankfurt,Bundesliga,2022,32,Goalkeeper,GK,6,540,0,,,,,,,6.564,,-0.828,0,,0.019,0.003,0.012,0.002,0.007,0.001,0.076,0.013,0.073,0.012,0.003,0
Emre Can,Borussia Dortmund,Bundesliga,2022,28,Midfielder,CM,3,81,0,,,,,,,,,,0,,0.009,0.01,0.009,0.01,0.007,0.008,0.013,0.015,0.009,0.01,0.004,0.004
Christopher Antwi-Adjei,VfL Bochum 1848,Bundesliga,2022,28,Forward,WAM,1,19,0,,0.047,0.223,0.047,0.223,,,,,0,,0.014,0.065,0.014,0.065,0.006,0.029,0.04,0.19,0.019,0.09,0.021,0.1
Diadié Samassékou,TSG Hoffenheim,Bundesliga,2022,26,Midfielder,DMC,2,34,0,,,,,,,,,,0,,0.007,0.018,0.007,0.018,0.006,0.015,0.001,0.001,0.006,0.015,-0.005,-0.014
Kevin-Prince Boateng,Hertha BSC,Bundesliga,2022,35,Midfielder,FW,3,79,0,,,,,,,,,,0,,0.029,0.033,0.029,0.033,0.006,0.006,-0.051,-0.058,-0.011,-0.013,-0.039,-0.045
Hannes Wolf,Borussia Mönchengladbach,Bundesliga,2022,23,Midfielder,CAM,3,47,0,,,,,,,,,,0,,0.008,0.015,0.008,0.015,0.006,0.011,0.005,0.009,-0.006,-0.011,0.01,0.02
Karim Bellarabi,Bayer 04 Leverkusen,Bundesliga,2022,32,Forward,WAM,1,45,0,,,,,,,,,,0,,0.01,0.021,0.01,0.021,0.006,0.011,0.024,0.048,0.018,0.036,0.006,0.012
Xaver Schlager,RB Leipzig,Bundesliga,2022,24,Midfielder,CM,2,98,0,,,,,,,,,,0,,0.01,0.009,0.01,0.009,0.005,0.005,0.013,0.012,0.013,0.012,-0.001,-0.001
Gregor Kobel,Borussia Dortmund,Bundesliga,2022,24,Goalkeeper,GK,5,450,0,,,,,,,5.061,,0.21,0,,0.02,0.004,0.014,0.003,0.005,0.001,0.107,0.021,0.101,0.02,0.005,0.001
Niklas Stark,SV Werder Bremen,Bundesliga,2022,27,Defender,DMC,2,58,0,,,,,,,,,,0,,0.009,0.014,0.009,0.014,0.005,0.008,0.057,0.089,0.053,0.083,0.004,0.006
Yannik Keitel,Sport-Club Freiburg,Bundesliga,2022,22,Midfielder,DMC,4,159,0,,,,,,,,,,0,,0.018,0.01,0.018,0.01,0.005,0.003,-0.021,-0.012,-0.025,-0.014,0.005,0.003
Éric Ebimbe,Eintracht Frankfurt,Bundesliga,2022,21,Midfielder,CM,1,58,0,,,,,,,,,,0,,0.007,0.012,0.007,0.012,0.005,0.007,0.009,0.013,0.006,0.009,0.003,0.004
Andrey Lunev,Bayer 04 Leverkusen,Bundesliga,2022,30,Goalkeeper,GK,1,90,0,,,,,,,1.19,,-0.68,0,,0.006,0.006,0.006,0.006,0.004,0.004,0.058,0.058,0.053,0.053,0.005,0.005
Danilo Soares,VfL Bochum 1848,Bundesliga,2022,30,Defender,FB,1,85,0,,,,,,,,,,0,,0.009,0.009,0.007,0.007,0.004,0.004,0.041,0.043,0.035,0.037,0.006,0.007
Evan Ndicka,Eintracht Frankfurt,Bundesliga,2022,23,Defender,CB,6,540,0,,0.2,0.033,0.2,0.033,,,,,0,,0.026,0.004,0.025,0.004,0.004,0.001,0.186,0.031,0.141,0.024,0.045,0.007
Mathias Olesen,1. FC Köln,Bundesliga,2022,21,Midfielder,CM,3,97,0,,,,,,,,,,0,,0.008,0.008,0.008,0.008,0.003,0.003,0.012,0.011,0.008,0.007,0.005,0.004
Janis Blaswich,RB Leipzig,Bundesliga,2022,31,Goalkeeper,GK,2,180,0,,,,,,,1.392,,-0.437,0,,0.005,0.003,0.005,0.003,0.003,0.001,0.015,0.007,0.017,0.008,-0.002,-0.001
Vladimír Darida,Hertha BSC,Bundesliga,2022,32,Midfielder,CM,2,11,0,,,,,,,,,,0,,0.007,0.055,0.007,0.055,0.003,0.023,-0.004,-0.033,-0.004,-0.033,,
Mats Hummels,Borussia Dortmund,Bundesliga,2022,33,Defender,CB,5,422,0,,0.154,0.033,0.154,0.033,,,,,0,,0.058,0.012,0.056,0.012,0.002,0,-0.036,-0.008,0.109,0.023,-0.145,-0.031
Felix Agu,SV Werder Bremen,Bundesliga,2022,22,Defender,FB,1,15,0,,,,,,,,,,0,,0.003,0.019,0.002,0.014,0.002,0.01,0.01,0.061,0.01,0.061,,
Jacek Góralski,VfL Bochum 1848,Bundesliga,2022,29,Midfielder,CM,2,97,0,,,,,,,,,,0,,0.009,0.008,0.008,0.008,0.002,0.001,0.012,0.011,0.002,0.002,0.009,0.009
Anthony Caci,1. FSV Mainz 05,Bundesliga,2022,25,Defender,DMC,3,33,0,,,,,,,,,,0,,0.006,0.016,0.005,0.013,0.002,0.004,0.02,0.055,-0.003,-0.008,0.023,0.063
Michael Zetterer,SV Werder Bremen,Bundesliga,2022,27,Goalkeeper,GK,1,61,0,,,,,,,,,,0,,0.002,0.004,0.002,0.003,0.001,0.002,0.04,0.059,0.04,0.058,0.001,0.001
Alexander Meyer,Borussia Dortmund,Bundesliga,2022,31,Goalkeeper,GK,1,90,0,,,,,,,1.303,,-1.303,0,,0.004,0.004,0.003,0.003,0.001,0.001,0.03,0.03,0.024,0.024,0.005,0.005
Manuel Gulde,Sport-Club Freiburg,Bundesliga,2022,31,Defender,CB,3,78,0,,,,,,,,,,0,,0.004,0.004,0.004,0.004,0.001,0.001,0.029,0.034,0.016,0.018,0.013,0.015
Marcin Kaminski,FC Schalke 04,Bundesliga,2022,30,Defender,CB,1,90,0,,,,,,,,,,0,,0.001,0.001,0.001,0.001,0.001,0.001,0.013,0.013,0.013,0.013,,
Leandro Barreiro,1. FSV Mainz 05,Bundesliga,2022,22,Midfielder,CM,6,201,0,,0.176,0.079,0.176,0.079,0.376,,0.321,,0,,0.062,0.028,0.062,0.028,0.001,0,-0.117,-0.052,-0.023,-0.011,-0.094,-0.042
Leo Greiml,FC Schalke 04,Bundesliga,2022,21,Defender,CB,1,3,0,,,,,,,,,,0,,0.001,0.017,0.001,0.017,0.001,0.017,0.005,0.153,0.005,0.153,,
Derry Scherhant,Hertha BSC,Bundesliga,2022,19,Forward,FW,1,32,0,,,,,,,,,,0,,0.003,0.007,0.003,0.007,0.001,0.001,-0.007,-0.02,-0.007,-0.02,,
Stefan Posch,TSG Hoffenheim,Bundesliga,2022,25,Defender,CB,1,19,0,,,,,,,,,,0,,0.001,0.004,0.001,0.003,0,0.001,0.003,0.015,0.002,0.01,0.001,0.004
Makoto Hasebe,Eintracht Frankfurt,Bundesliga,2022,38,Defender,DMC,2,26,0,,,,,,,,,,0,,0.002,0.007,0.001,0.003,0,0.001,0.011,0.04,0.006,0.019,0.006,0.02
Timothy Chandler,Eintracht Frankfurt,Bundesliga,2022,32,Midfielder,FB,2,17,0,,,,,,,,,,0,,0.003,0.015,0.001,0.004,0,0.001,0.013,0.07,0.013,0.071,0,-0.002
Keven Schlotterbeck,Sport-Club Freiburg,Bundesliga,2022,25,Defender,CB,1,10,0,,,,,,,,,,0,,0,0.002,0,0.002,0,0.001,0.001,0.008,0.001,0.008,,
Aster Vranckx,VfL Wolfsburg,Bundesliga,2022,19,Midfielder,CM,1,7,0,,,,,,,,,,0,,0,0.001,0,0.001,0,0.001,0,0.006,0,0.006,,
Hugo Siquet,Sport-Club Freiburg,Bundesliga,2022,20,Defender,CB,2,15,0,,,,,,,,,,0,,0.001,0.003,0,0.002,0,0,0.003,0.021,0.006,0.033,-0.002,-0.012
Kerim Çalhanoglu,FC Schalke 04,Bundesliga,2022,20,Midfielder,WAM,2,4,0,,,,,,,,,,0,,0,0.008,0,0.008,0,-0.002,-0.006,-0.128,-0.006,-0.128,,
Luca Netz,Borussia Mönchengladbach,Bundesliga,2022,19,Defender,FB,1,90,0,,,,,,,,,,0,,0.003,0.003,0.001,0.001,0,0,0.003,0.003,0.005,0.005,-0.002,-0.002
Darko Churlinov,VfB Stuttgart,Bundesliga,2022,,,,1,26,0,,,,,,,,,,0,,,,,,0,0,,,,,,
Kenan Karaman,FC Schalke 04,Bundesliga,2022,28,Forward,WAM,1,3,0,,,,,,,,,,0,,,,,,0,-0.007,0.005,0.147,,,0.005,0.147
Gabriel Vidovic,FC Bayern München,Bundesliga,2022,,,,1,18,0,,,,,,,,,,1,5,0.05,0.251,0.05,0.251,-0.001,-0.004,-0.016,-0.079,-0.016,-0.08,0,0.001
Henning Matriciani,FC Schalke 04,Bundesliga,2022,22,Defender,,1,90,0,,,,,,,,,,0,,0.008,0.008,0.003,0.003,-0.001,-0.001,0.011,0.011,0.011,0.011,0,0
Kevin Schade,Sport-Club Freiburg,Bundesliga,2022,20,Forward,FW,1,9,0,,,,,,,,,,0,,,,,,-0.001,-0.015,0,0,,,0,0
Kevin Paredes,VfL Wolfsburg,Bundesliga,2022,19,Midfielder,CB,2,43,0,,,,,,,,,,0,,0.048,0.101,0.048,0.1,-0.002,-0.004,-0.034,-0.072,-0.062,-0.129,0.027,0.057
Joel Pohjanpalo,Bayer 04 Leverkusen,Bundesliga,2022,,,,1,3,0,,,,,,,,,,0,,,,,,-0.002,-0.052,0.002,0.052,,,0.002,0.052
Robert Wagner,Sport-Club Freiburg,Bundesliga,2022,19,Midfielder,CM,1,7,0,,,,,,,,,,0,,0,0.005,0,0.005,-0.002,-0.022,0.005,0.066,0.005,0.071,0,-0.005
Josko Gvardiol,RB Leipzig,Bundesliga,2022,20,Defender,CB,6,246,0,,0.119,0.043,0.119,0.043,0.025,,0.004,,0,,0.098,0.036,0.093,0.034,-0.003,-0.001,0.268,0.098,0.272,0.099,-0.004,-0.002
Danny Latza,FC Schalke 04,Bundesliga,2022,32,Midfielder,CM,4,92,0,,0.102,0.1,0.102,0.1,,,,,0,,0.007,0.007,0.007,0.007,-0.004,-0.003,0.028,0.027,0.017,0.017,0.011,0.011
