Full Name,Team,League,season,Age,Position,Role,Appearances,Time Played,Goals,Goals_p90,xG,xG_p90,npxG,npxG_p90,xGoT,xGoTA,SGA,Goals prevented per xGoT,Assists,Assists_p90,xA,xA_p90,opxA,opxA_p90,xOVA,xOVA_p90,xThreat,xThreat_p90,xThreat from passes,xThreat from passes_p90,xThreat from carries,xThreat from carries_p90
Xavi Simons,PSV,Eredivise,2022,19,Midfielder,CM,5,429,6,1.259,4.13,0.867,4.13,0.867,5.23,,1.963,,2,0.42,0.665,0.14,0.658,0.138,3.789,0.795,0.509,0.107,0.008,0.002,0.501,0.105
Cody Gakpo,PSV,Eredivise,2022,23,Forward,WAM,5,319,6,1.693,3.891,1.098,3.11,0.877,4.548,,1.2,,3,0.846,1.257,0.355,0.86,0.243,3.146,0.888,0.92,0.26,0.494,0.139,0.425,0.12
Johan Bakayoko,PSV,Eredivise,2022,19,Forward,WAM,5,399,2,0.451,2.323,0.524,2.323,0.524,2.09,,0.488,,0,,1.598,0.36,1.597,0.36,3.052,0.688,0.533,0.12,0.049,0.011,0.484,0.109
Bas Dost,FC Utrecht,Eredivise,2022,33,Forward,FW,5,405,4,0.889,3.751,0.833,3.751,0.833,4.243,,1.676,,1,0.222,1.043,0.232,1.043,0.232,2.902,0.645,0.446,0.099,0.335,0.074,0.11,0.025
Dusan Tadic,Ajax,Eredivise,2022,33,Forward,CAM,5,434,0,,1.424,0.295,1.424,0.295,0.979,,0.345,,2,0.415,3.17,0.657,2.534,0.526,2.515,0.521,1.175,0.244,0.815,0.169,0.36,0.075
Jamie Jacobs,SC Cambuur,Eredivise,2022,24,Midfielder,CM,4,246,0,,2.314,0.847,2.314,0.847,1.846,,0.483,,0,,0.816,0.298,0.732,0.268,2.182,0.798,0.511,0.187,0.316,0.116,0.195,0.071
Daryl van Mieghem,FC Volendam,Eredivise,2022,32,Forward,WAM,5,390,2,0.462,1.437,0.332,1.437,0.332,1.053,,0.211,,2,0.462,1.065,0.246,0.91,0.21,1.881,0.434,0.349,0.08,0.526,0.121,-0.177,-0.041
Steven Bergwijn,Ajax,Eredivise,2022,24,Forward,WAM,5,400,6,1.35,2.681,0.603,2.681,0.603,3.407,,1.161,,0,,1.265,0.285,1.263,0.284,1.868,0.42,0.892,0.201,0.085,0.019,0.806,0.181
Dani de Wit,AZ,Eredivise,2022,24,Midfielder,CM,5,440,2,0.409,1.65,0.337,1.65,0.337,2.241,,0.759,,0,,1.252,0.256,1.252,0.256,1.845,0.377,-0.009,-0.002,0.002,0,-0.011,-0.002
Patrik Wålemark,Feyenoord,Eredivise,2022,20,Forward,CM,5,319,1,0.282,0.702,0.198,0.702,0.198,1.093,,0.479,,2,0.564,1.339,0.378,1.235,0.349,1.748,0.493,0.816,0.23,0.463,0.131,0.353,0.1
Million Manhoef,Vitesse,Eredivise,2022,20,Defender,FB,5,352,1,0.256,1.031,0.263,1.031,0.263,1.554,,0.681,,1,0.256,1.029,0.263,1.003,0.256,1.509,0.386,0.455,0.116,0.158,0.04,0.297,0.076
Håkon Evjen,AZ,Eredivise,2022,22,Midfielder,CM,5,443,0,,0.956,0.194,0.956,0.194,0.338,,-0.092,,1,0.203,1.218,0.247,1.089,0.221,1.506,0.306,0.534,0.108,0.366,0.074,0.168,0.034
Sydney van Hooijdonk,sc Heerenveen,Eredivise,2022,22,Forward,WAM,5,376,4,0.957,2.132,0.51,2.132,0.51,3.312,,1.577,,0,,0.363,0.087,0.363,0.087,1.505,0.36,0.116,0.028,0.044,0.011,0.072,0.017
Steven Berghuis,Ajax,Eredivise,2022,30,Forward,WAM,5,305,2,0.59,1.829,0.54,1.047,0.309,1.843,,0.589,,1,0.295,1.06,0.313,0.932,0.275,1.492,0.44,0.673,0.198,0.728,0.215,-0.055,-0.016
Othmane Boussaid,FC Utrecht,Eredivise,2022,22,Midfielder,WAM,5,403,0,,0.584,0.13,0.584,0.13,0.02,,-0.002,,0,,1.107,0.247,1.106,0.247,1.475,0.329,0.921,0.206,0.685,0.153,0.237,0.053
Milos Kerkez,AZ,Eredivise,2022,18,Defender,CB,5,351,1,0.256,0.896,0.23,0.896,0.23,1.073,,0.414,,0,,0.879,0.225,0.874,0.224,1.468,0.377,0.157,0.04,0.085,0.022,0.072,0.018
Michiel Kramer,RKC Waalwijk,Eredivise,2022,33,Forward,FW,5,428,1,0.21,2.079,0.437,2.079,0.437,0.997,,0.011,,1,0.21,0.9,0.189,0.9,0.189,1.432,0.301,0.386,0.081,0.209,0.044,0.177,0.037
Guus Til,PSV,Eredivise,2022,24,Midfielder,CM,4,219,1,0.411,1.938,0.796,1.938,0.796,2.353,,0.457,,0,,0.32,0.131,0.32,0.131,1.387,0.57,0.153,0.063,0.016,0.007,0.136,0.056
Bas Kuipers,Go Ahead Eagles,Eredivise,2022,28,Defender,FB,5,450,0,,0.879,0.176,0.879,0.176,1.604,,1.072,,0,,0.942,0.188,0.851,0.17,1.373,0.275,0.398,0.08,0.426,0.085,-0.027,-0.005
Cyril Ngonge,FC Groningen,Eredivise,2022,22,Forward,WAM,5,376,2,0.479,0.818,0.196,0.818,0.196,1.164,,0.839,,1,0.239,1.036,0.248,1.035,0.248,1.368,0.327,0.569,0.136,0.34,0.081,0.229,0.055
Rui Mendes,FC Emmen,Eredivise,2022,22,Forward,FW,5,450,1,0.2,0.516,0.103,0.516,0.103,0.42,,-0.005,,1,0.2,1.339,0.268,1.339,0.268,1.297,0.259,0.786,0.157,0.606,0.121,0.179,0.036
Javairô Dilrosun,Feyenoord,Eredivise,2022,24,Forward,WAM,5,427,2,0.422,1.172,0.247,1.172,0.247,1.42,,1.046,,0,,0.955,0.201,0.954,0.201,1.271,0.268,0.426,0.09,0.21,0.044,0.216,0.046
Amin Sarr,sc Heerenveen,Eredivise,2022,21,Forward,FW,5,442,1,0.204,1.287,0.262,1.287,0.262,1.005,,0.331,,3,0.611,0.816,0.166,0.815,0.166,1.256,0.256,0.668,0.136,0.55,0.112,0.117,0.024
Myron van Brederode,AZ,Eredivise,2022,19,Forward,FW,5,363,1,0.248,0.774,0.192,0.774,0.192,0.798,,0.152,,0,,0.933,0.231,0.933,0.231,1.248,0.31,0.875,0.217,0.422,0.105,0.453,0.112
Robert Mühren,FC Volendam,Eredivise,2022,33,Forward,FW,5,382,0,,2.523,0.594,2.523,0.594,1.736,,0.537,,0,,0.263,0.062,0.263,0.062,1.24,0.292,0.277,0.065,0.204,0.048,0.072,0.017
Kenneth Taylor,Ajax,Eredivise,2022,20,Midfielder,CM,5,384,2,0.469,0.957,0.224,0.957,0.224,0.742,,0.042,,1,0.234,1.222,0.286,1.218,0.286,1.21,0.284,0.773,0.181,0.497,0.116,0.276,0.065
Tijjani Reijnders,AZ,Eredivise,2022,24,Midfielder,CM,5,450,1,0.2,1.147,0.229,1.147,0.229,0.833,,0.506,,0,,1.19,0.238,0.836,0.167,1.202,0.24,0.637,0.127,0.357,0.071,0.281,0.056
Jens Toornstra,FC Utrecht,Eredivise,2022,33,Midfielder,CM,5,255,0,,0.866,0.306,0.866,0.306,0.741,,0.09,,1,0.353,0.655,0.231,0.622,0.22,1.191,0.42,0.308,0.109,0.243,0.086,0.065,0.023
Bartosz Bialek,Vitesse,Eredivise,2022,20,Forward,FW,1,90,0,,1.636,1.636,1.636,1.636,0.041,,0.01,,0,,0.186,0.186,0.186,0.186,1.183,1.183,0.138,0.138,0.09,0.09,0.048,0.048
Daishawn Redan,FC Utrecht,Eredivise,2022,21,Forward,FW,5,356,0,,2.435,0.615,2.435,0.615,1.772,,0.472,,0,,0.262,0.066,0.262,0.066,1.168,0.295,0.6,0.152,0.092,0.023,0.508,0.128
Oussama Tannane,N.E.C.,Eredivise,2022,28,Forward,WAM,4,359,1,0.251,0.652,0.163,0.652,0.163,1.031,,0.529,,2,0.501,0.868,0.218,0.626,0.157,1.166,0.292,0.683,0.171,0.61,0.153,0.073,0.018
Anastasios Douvikas,FC Utrecht,Eredivise,2022,23,Forward,FW,5,186,4,1.935,2.092,1.012,1.31,0.634,2.863,,1.007,,0,,0.791,0.383,0.791,0.383,1.163,0.563,0.047,0.023,-0.063,-0.031,0.111,0.054
Oliver Valaker Edvardsen,Go Ahead Eagles,Eredivise,2022,23,Forward,FW,5,381,2,0.472,1.822,0.43,1.822,0.43,1.726,,0.077,,0,,0.125,0.03,0.125,0.03,1.136,0.268,0.153,0.036,0.092,0.022,0.061,0.015
Devyne Rensch,Ajax,Eredivise,2022,19,Defender,CB,5,376,2,0.479,0.875,0.209,0.875,0.209,0.821,,0.722,,1,0.239,0.69,0.165,0.685,0.164,1.102,0.264,0.447,0.107,0.292,0.07,0.155,0.037
Luuk de Jong,PSV,Eredivise,2022,32,Forward,FW,2,134,1,0.672,2.145,1.441,2.145,1.441,1.378,,0.565,,1,0.672,0.185,0.124,0.185,0.124,1.099,0.738,-0.078,-0.052,-0.069,-0.047,-0.008,-0.006
Tobias Lauritsen,Sparta Rotterdam,Eredivise,2022,25,Forward,FW,5,438,3,0.616,2.629,0.54,2.629,0.54,2.859,,0.756,,0,,0.083,0.017,0.083,0.017,1.093,0.225,0.059,0.012,-0.086,-0.018,0.145,0.03
Gijs Smal,FC Twente,Eredivise,2022,25,Defender,CB,5,430,0,,0.193,0.04,0.193,0.04,0.533,,0.449,,3,0.628,1.251,0.262,1.092,0.229,1.08,0.226,0.657,0.137,0.524,0.11,0.132,0.028
Toni Domgjoni,Vitesse,Eredivise,2022,24,Midfielder,DMC,3,229,0,,0.459,0.181,0.459,0.181,0.649,,0.217,,0,,0.646,0.254,0.646,0.254,1.06,0.417,0.268,0.105,0.239,0.094,0.029,0.011
Sebastian Szymanski,Feyenoord,Eredivise,2022,23,Midfielder,CM,5,306,2,0.588,1.104,0.325,1.104,0.325,2.013,,1.017,,3,0.882,0.965,0.284,0.584,0.172,1.056,0.311,0.274,0.081,0.192,0.057,0.081,0.024
Danilo,Feyenoord,Eredivise,2022,23,Forward,FW,5,387,5,1.163,3.609,0.839,2.827,0.657,5.212,,2.233,,0,,0.235,0.055,0.235,0.055,1.034,0.241,-0.003,-0.001,-0.13,-0.03,0.127,0.03
Antony,Ajax,Eredivise,2022,,,,2,180,1,0.5,0.355,0.177,0.355,0.177,0.377,,0.267,,2,1,0.916,0.458,0.915,0.457,1.011,0.506,0.594,0.297,0.466,0.233,0.128,0.064
Carlos Vinícius,PSV,Eredivise,2022,,,,1,45,0,,0.586,1.171,0.586,1.171,,,,,0,,0.436,0.872,0.436,0.872,0.982,1.964,0.202,0.405,0.192,0.384,0.01,0.02
Vito van Crooij,Sparta Rotterdam,Eredivise,2022,26,Forward,WAM,5,383,3,0.705,1.045,0.245,1.045,0.245,1.239,,0.354,,0,,0.349,0.082,0.346,0.081,0.975,0.229,0.141,0.033,0.057,0.013,0.085,0.02
Carel Eiting,FC Volendam,Eredivise,2022,24,Midfielder,DMC,5,426,0,,0.063,0.013,0.063,0.013,,,,,0,,1.005,0.212,1.005,0.212,0.965,0.204,0.584,0.123,0.476,0.1,0.109,0.023
Bobby Adekanye,Go Ahead Eagles,Eredivise,2022,23,Forward,WAM,4,169,0,,0.29,0.154,0.29,0.154,0.088,,-0.003,,1,0.533,0.91,0.485,0.91,0.485,0.925,0.493,0.237,0.126,0.177,0.094,0.06,0.032
Moussa Sylla,FC Utrecht,Eredivise,2022,22,Forward,FW,5,235,0,,0.282,0.108,0.282,0.108,0.122,,0.016,,1,0.383,1.186,0.454,1.185,0.454,0.923,0.353,0.536,0.205,0.29,0.111,0.246,0.094
Mohammed Kudus,Ajax,Eredivise,2022,22,Midfielder,CAM,5,74,1,1.216,1.584,1.927,1.584,1.927,1.644,,0.012,,0,,0.308,0.375,0.307,0.374,0.898,1.092,-0.016,-0.019,-0.054,-0.065,0.038,0.046
Tijjani Noslin,Fortuna Sittard,Eredivise,2022,23,Forward,FW,5,276,1,0.326,0.932,0.304,0.932,0.304,0.696,,0.181,,0,,0.287,0.094,0.287,0.094,0.882,0.287,0.193,0.063,0.097,0.031,0.097,0.032
Dávid Hancko,Feyenoord,Eredivise,2022,24,Defender,FB,2,169,0,,1.004,0.535,1.004,0.535,0.62,,0.293,,1,0.533,0.312,0.166,0.31,0.165,0.881,0.469,0.362,0.193,0.311,0.166,0.05,0.027
Mikkel Duelund,N.E.C.,Eredivise,2022,25,Midfielder,CM,5,417,1,0.216,0.796,0.172,0.796,0.172,1.373,,0.784,,2,0.432,0.504,0.109,0.504,0.109,0.873,0.188,0.092,0.02,0.032,0.007,0.06,0.013
Couhaib Driouech,Excelsior Rotterdam,Eredivise,2022,20,Forward,WAM,5,443,0,,0.523,0.106,0.523,0.106,0.521,,0.137,,1,0.203,0.86,0.175,0.86,0.175,0.858,0.174,0.627,0.127,0.504,0.102,0.122,0.025
Ibrahim Sangaré,PSV,Eredivise,2022,24,Midfielder,CM,4,282,2,0.638,0.694,0.221,0.694,0.221,1.557,,0.863,,0,,0.498,0.159,0.492,0.157,0.851,0.272,0.32,0.102,0.286,0.091,0.034,0.011
Iliass Bel Hassani,RKC Waalwijk,Eredivise,2022,29,Midfielder,CAM,5,324,2,0.556,0.746,0.207,0.746,0.207,1.338,,1.162,,0,,0.712,0.198,0.646,0.179,0.848,0.236,0.359,0.1,0.222,0.062,0.137,0.038
Shawn Adewoye,RKC Waalwijk,Eredivise,2022,22,Defender,CB,5,450,1,0.2,1.273,0.255,1.273,0.255,0.446,,0.008,,0,,0.067,0.013,0.066,0.013,0.844,0.169,0.521,0.104,0.105,0.021,0.415,0.083
Sem Steijn,FC Twente,Eredivise,2022,20,Midfielder,CM,3,111,1,0.811,0.813,0.659,0.813,0.659,0.638,,0.228,,0,,0.387,0.314,0.306,0.248,0.841,0.682,0.102,0.083,0.073,0.059,0.029,0.024
Quinten Timber,Feyenoord,Eredivise,2022,21,Midfielder,CM,5,440,1,0.205,0.868,0.178,0.868,0.178,0.849,,0.191,,1,0.205,0.424,0.087,0.423,0.086,0.834,0.171,0.529,0.108,0.259,0.053,0.27,0.055
Ki-Jana Hoever,PSV,Eredivise,2022,20,Defender,FB,3,138,0,,0.256,0.167,0.256,0.167,,,,,0,,0.68,0.444,0.679,0.443,0.827,0.539,0.426,0.278,0.412,0.269,0.014,0.009
Michael Pinto,Sparta Rotterdam,Eredivise,2022,29,Defender,FB,5,450,0,,,,,,,,,,1,0.2,0.856,0.171,0.847,0.169,0.814,0.163,0.496,0.099,0.45,0.09,0.045,0.009
Václav Cerny,FC Twente,Eredivise,2022,24,Forward,WAM,5,187,4,1.925,1.414,0.681,1.414,0.681,2.426,,1.265,,0,,0.155,0.075,0.146,0.07,0.807,0.388,0.117,0.056,0.06,0.029,0.057,0.027
Julian Baas,Excelsior Rotterdam,Eredivise,2022,20,Midfielder,CM,5,346,2,0.52,0.987,0.257,0.987,0.257,1.446,,0.482,,2,0.52,0.468,0.122,0.033,0.009,0.777,0.202,0.044,0.011,0.052,0.013,-0.008,-0.002
Jordan Teze,PSV,Eredivise,2022,22,Defender,CB,5,380,0,,0.694,0.164,0.694,0.164,0.461,,-0.023,,0,,0.437,0.103,0.436,0.103,0.776,0.184,0.697,0.165,0.576,0.136,0.122,0.029
Kacper Kozlowski,Vitesse,Eredivise,2022,18,Midfielder,CAM,2,116,0,,,,,,,,,,0,,0.787,0.611,0.787,0.611,0.774,0.601,0.578,0.448,0.524,0.407,0.054,0.042
Neraysho Kasanwirjo,FC Groningen,Eredivise,2022,20,Defender,CB,5,449,0,,0.131,0.026,0.131,0.026,,,,,0,,0.683,0.137,0.678,0.136,0.761,0.153,0.328,0.066,0.274,0.055,0.054,0.011
Mees Hoedemakers,SC Cambuur,Eredivise,2022,24,Midfielder,CM,4,360,2,0.5,0.66,0.165,0.66,0.165,0.772,,0.716,,0,,0.831,0.208,0.621,0.155,0.747,0.187,0.333,0.083,0.253,0.063,0.079,0.02
Mohamed Sankoh,Vitesse,Eredivise,2022,18,Forward,FW,4,133,0,,0.548,0.37,0.548,0.37,0.234,,0.122,,0,,0.333,0.226,0.333,0.226,0.742,0.502,0.144,0.097,0.102,0.069,0.042,0.028
Reda Kharchouch,Excelsior Rotterdam,Eredivise,2022,27,Forward,WAM,4,274,2,0.657,0.872,0.286,0.872,0.286,1.084,,0.329,,1,0.328,0.332,0.109,0.332,0.109,0.726,0.239,0.177,0.058,0.157,0.052,0.02,0.007
Ramiz Zerrouki,FC Twente,Eredivise,2022,24,Midfielder,CM,5,423,0,,0.437,0.093,0.437,0.093,0.819,,0.446,,0,,0.505,0.107,0.4,0.085,0.719,0.153,0.46,0.098,0.398,0.085,0.062,0.013
Thom Haye,sc Heerenveen,Eredivise,2022,27,Midfielder,CM,5,432,0,,0.184,0.038,0.184,0.038,,,,,0,,0.78,0.162,0.708,0.147,0.714,0.149,0.75,0.156,0.516,0.107,0.234,0.049
Joshua Brenet,FC Twente,Eredivise,2022,28,Defender,FB,5,436,1,0.206,0.854,0.176,0.854,0.176,0.445,,0.266,,1,0.206,0.89,0.184,0.885,0.183,0.713,0.147,0.781,0.161,0.586,0.121,0.195,0.04
Aslak Witry,AZ,Eredivise,2022,26,Defender,CB,2,51,0,,,,,,,,,,1,1.765,0.734,1.295,0.733,1.294,0.709,1.252,0.338,0.597,0.325,0.574,0.013,0.023
Alireza Jahanbakhsh,Feyenoord,Eredivise,2022,29,Forward,WAM,4,44,0,,0.087,0.178,0.087,0.178,0.556,,0.469,,2,4.091,0.652,1.335,0.652,1.334,0.69,1.412,0.078,0.16,0.039,0.081,0.039,0.079
Djevencio van der Kust,FC Utrecht,Eredivise,2022,21,Defender,FB,5,369,0,,0.312,0.076,0.312,0.076,,,,,0,,0.677,0.165,0.671,0.164,0.682,0.166,0.33,0.08,0.259,0.063,0.07,0.017
Joey Veerman,PSV,Eredivise,2022,23,Midfielder,CM,5,332,2,0.542,0.775,0.21,0.775,0.21,2.164,,1.401,,1,0.271,0.64,0.174,0.64,0.173,0.647,0.175,1.023,0.277,0.903,0.245,0.121,0.033
Remco Balk,SC Cambuur,Eredivise,2022,21,Forward,WAM,5,288,0,,0.703,0.22,0.703,0.22,0.399,,-0.171,,0,,0.376,0.118,0.376,0.117,0.642,0.201,0.113,0.035,0.059,0.018,0.054,0.017
Jari Vlak,FC Emmen,Eredivise,2022,24,Midfielder,CM,5,395,1,0.228,0.521,0.119,0.521,0.119,0.429,,0.036,,0,,0.293,0.067,0.278,0.063,0.635,0.145,-0.142,-0.032,0.038,0.009,-0.179,-0.041
Calvin Bassey,Ajax,Eredivise,2022,22,Defender,FB,3,270,0,,0.084,0.028,0.084,0.028,,,,,1,0.333,0.892,0.297,0.891,0.297,0.63,0.21,0.607,0.202,0.485,0.162,0.123,0.041
Daan Rots,FC Twente,Eredivise,2022,21,Forward,WAM,4,236,0,,0.936,0.357,0.936,0.357,0.518,,0.272,,0,,0.161,0.062,0.16,0.061,0.607,0.232,0.228,0.087,0.175,0.067,0.052,0.02
Michal Sadílek,FC Twente,Eredivise,2022,23,Midfielder,CM,3,270,0,,0.146,0.049,0.146,0.049,0.025,,-0.016,,0,,0.9,0.3,0.575,0.192,0.602,0.201,0.384,0.128,0.333,0.111,0.052,0.017
Jeff Hardeveld,FC Emmen,Eredivise,2022,27,Defender,FB,5,345,0,,0.073,0.019,0.073,0.019,0.018,,-0.002,,0,,0.625,0.163,0.616,0.161,0.597,0.156,0.262,0.068,0.2,0.052,0.063,0.016
Ricky van Wolfswinkel,FC Twente,Eredivise,2022,33,Forward,FW,5,325,1,0.277,1.987,0.55,1.987,0.55,1.475,,0.35,,1,0.277,0.467,0.129,0.467,0.129,0.591,0.164,0.057,0.016,0.058,0.016,0,0
Roberts Uldrikis,SC Cambuur,Eredivise,2022,24,Forward,FW,5,409,0,,1.298,0.286,1.298,0.286,0.562,,0.267,,0,,0.768,0.169,0.768,0.169,0.591,0.13,0.489,0.108,0.262,0.058,0.227,0.05
Joshua Kitolano,Sparta Rotterdam,Eredivise,2022,21,Midfielder,CM,5,327,0,,0.459,0.126,0.459,0.126,0.443,,0.26,,0,,0.234,0.064,0.234,0.064,0.587,0.162,0.058,0.016,0.085,0.023,-0.027,-0.007
Fredrik Aursnes,Feyenoord,Eredivise,2022,,,,2,180,0,,0.073,0.037,0.073,0.037,0.384,,0.344,,0,,0.594,0.297,0.594,0.297,0.543,0.272,0.336,0.168,0.291,0.145,0.045,0.022
Robin Pröpper,FC Twente,Eredivise,2022,28,Defender,CB,4,306,0,,0.425,0.125,0.425,0.125,0.011,,-0.011,,0,,0.337,0.099,0.335,0.099,0.543,0.16,0.514,0.151,0.524,0.154,-0.01,-0.003
Arianit Ferati,Fortuna Sittard,Eredivise,2022,24,Midfielder,CAM,5,294,0,,0.058,0.018,0.058,0.018,,,,,1,0.306,0.534,0.163,0.533,0.163,0.54,0.165,0.513,0.157,0.437,0.134,0.075,0.023
David Sambissa,SC Cambuur,Eredivise,2022,26,Defender,CB,5,175,0,,0.098,0.05,0.098,0.05,0.087,,0.027,,1,0.514,0.497,0.256,0.496,0.255,0.536,0.275,0.099,0.051,-0.022,-0.011,0.122,0.063
Miguel Araujo,FC Emmen,Eredivise,2022,27,Defender,CB,5,443,0,,0.11,0.022,0.11,0.022,,,,,0,,0.604,0.123,0.602,0.122,0.523,0.106,0.538,0.109,0.478,0.097,0.06,0.012
Denilho Cleonise,FC Twente,Eredivise,2022,20,Forward,WAM,3,82,1,1.098,0.342,0.376,0.342,0.376,0.861,,0.518,,0,,0.212,0.232,0.211,0.232,0.512,0.562,0.116,0.128,0.08,0.088,0.036,0.04
Jørgen Strand Larsen,FC Groningen,Eredivise,2022,,,,4,360,1,0.25,1.326,0.331,1.326,0.331,1.401,,0.724,,1,0.25,0.158,0.04,0.158,0.04,0.511,0.128,0.145,0.036,0.124,0.031,0.021,0.005
Jordy Clasie,AZ,Eredivise,2022,31,Midfielder,CM,5,423,1,0.213,0.113,0.024,0.113,0.024,0.212,,0.185,,1,0.213,0.577,0.123,0.576,0.123,0.504,0.107,0.515,0.11,0.438,0.093,0.077,0.016
Tibor Halilovic,sc Heerenveen,Eredivise,2022,27,Midfielder,CAM,5,284,0,,0.378,0.12,0.378,0.12,0.193,,0.147,,0,,0.321,0.102,0.321,0.102,0.503,0.159,-0.013,-0.004,-0.005,-0.002,-0.008,-0.002
Lasse Schöne,N.E.C.,Eredivise,2022,36,Midfielder,CM,5,450,0,,0.033,0.007,0.033,0.007,,,,,1,0.2,0.857,0.171,0.562,0.112,0.497,0.099,0.809,0.162,0.753,0.151,0.056,0.011
Derry Murkin,FC Volendam,Eredivise,2022,23,Defender,CB,5,450,0,,0.15,0.03,0.15,0.03,0.087,,0.046,,1,0.2,0.39,0.078,0.384,0.077,0.495,0.099,0.252,0.05,0.097,0.019,0.155,0.031
Yusuf Barasi,AZ,Eredivise,2022,19,Forward,FW,5,49,0,,1.145,2.103,1.145,2.103,0.197,,0.101,,1,1.837,0.203,0.373,0.203,0.373,0.494,0.908,0.036,0.065,0.002,0.004,0.034,0.062
Ibrahim El Kadiri,FC Volendam,Eredivise,2022,20,Forward,WAM,5,222,0,,0.321,0.13,0.321,0.13,0.13,,0.083,,0,,0.634,0.257,0.386,0.156,0.482,0.195,-0.015,-0.006,-0.023,-0.009,0.008,0.003
Florian Jozefzoon,RKC Waalwijk,Eredivise,2022,31,Forward,WAM,4,183,1,0.492,0.935,0.46,0.935,0.46,1.007,,0.248,,2,0.984,0.365,0.18,0.299,0.147,0.478,0.235,0.042,0.021,-0.022,-0.011,0.064,0.031
Bilal Ould-Chikh,FC Volendam,Eredivise,2022,25,Forward,WAM,4,222,0,,0.06,0.024,0.06,0.024,0.025,,-0.007,,0,,0.481,0.195,0.48,0.195,0.475,0.192,0.2,0.081,-0.005,-0.002,0.205,0.083
Patrick Vroegh,RKC Waalwijk,Eredivise,2022,22,Midfielder,CM,4,350,0,,0.179,0.046,0.179,0.046,,,,,1,0.257,0.471,0.121,0.47,0.121,0.473,0.122,0.283,0.073,0.169,0.043,0.114,0.029
Thierry Lutonda,RKC Waalwijk,Eredivise,2022,21,Defender,FB,5,341,1,0.264,0.078,0.021,0.078,0.021,0.576,,0.498,,1,0.264,0.511,0.135,0.507,0.134,0.466,0.123,0.262,0.069,0.177,0.047,0.085,0.022
Oussama Idrissi,Feyenoord,Eredivise,2022,26,Forward,WAM,5,131,0,,0.43,0.296,0.43,0.296,0.444,,0.363,,0,,0.26,0.179,0.194,0.134,0.462,0.317,0.275,0.189,0.068,0.047,0.206,0.142
Julian Lelieveld,RKC Waalwijk,Eredivise,2022,24,Defender,FB,5,450,0,,,,,,,,,,1,0.2,0.523,0.105,0.517,0.103,0.458,0.092,0.482,0.096,0.456,0.091,0.026,0.005
Elayis Tavsan,N.E.C.,Eredivise,2022,21,Forward,WAM,5,431,1,0.209,0.42,0.088,0.42,0.088,0.458,,0.248,,0,,0.312,0.065,0.223,0.046,0.455,0.095,0.267,0.056,0.031,0.006,0.236,0.049
Mitchel Paulissen,SC Cambuur,Eredivise,2022,29,Midfielder,CM,5,301,0,,0.948,0.283,0.948,0.283,0.675,,0.364,,0,,0.117,0.035,0.117,0.035,0.455,0.136,0.301,0.09,0.1,0.03,0.201,0.06
Younes Namli,Sparta Rotterdam,Eredivise,2022,28,Midfielder,WAM,5,351,0,,0.284,0.073,0.284,0.073,0.079,,-0.005,,1,0.256,0.287,0.074,0.249,0.064,0.447,0.115,0.354,0.091,0.155,0.04,0.2,0.051
Yukinari Sugawara,AZ,Eredivise,2022,22,Defender,WAM,3,64,0,,0.319,0.449,0.319,0.449,,,,,0,,0.193,0.272,0.192,0.27,0.441,0.621,0.16,0.224,0.14,0.197,0.019,0.027
Julen Lobete,RKC Waalwijk,Eredivise,2022,21,Forward,FW,5,115,1,0.783,0.484,0.378,0.484,0.378,0.257,,-0.113,,2,1.565,0.373,0.292,0.373,0.292,0.436,0.341,0.086,0.067,0.028,0.022,0.057,0.045
Maximilian Wittek,Vitesse,Eredivise,2022,27,Defender,FB,5,450,0,,0.513,0.103,0.513,0.103,0.198,,-0.081,,2,0.4,1.411,0.282,0.319,0.064,0.436,0.087,0.096,0.019,0.387,0.077,-0.291,-0.058
Melle Meulensteen,Vitesse,Eredivise,2022,23,Defender,CB,5,424,0,,1.415,0.3,1.415,0.3,0.812,,0.25,,0,,0.135,0.029,0.129,0.027,0.435,0.092,0.481,0.102,0.432,0.092,0.05,0.011
Gernot Trauner,Feyenoord,Eredivise,2022,30,Defender,CB,5,450,0,,0.57,0.114,0.57,0.114,0.339,,-0.08,,0,,0.141,0.028,0.141,0.028,0.435,0.087,0.823,0.165,0.517,0.103,0.306,0.061
Alex Bangura,SC Cambuur,Eredivise,2022,23,Defender,FB,5,450,0,,0.153,0.031,0.153,0.031,0.029,,-0.009,,0,,0.405,0.081,0.398,0.08,0.425,0.085,0.382,0.076,0.261,0.052,0.122,0.024
