Full Name,Team,League,season,Age,Position,Role,Appearances,Time Played,Goals,Goals_p90,xG,xG_p90,npxG,npxG_p90,xGoT,xGoTA,SGA,Goals prevented per xGoT,Assists,Assists_p90,xA,xA_p90,opxA,opxA_p90,xOVA,xOVA_p90,xThreat,xThreat_p90,xThreat from passes,xThreat from passes_p90,xThreat from carries,xThreat from carries_p90
Guillermo Maripán,Monaco,Ligue 1,2022,28,Defender,CB,4,314,1,0.287,0.251,0.072,0.251,0.072,0.325,,0.075,,0,,0.052,0.015,0.051,0.015,0.152,0.043,0.374,0.107,0.119,0.034,0.254,0.073
Birama Touré,Auxerre,Ligue 1,2022,30,Midfielder,DMC,6,540,0,,0.177,0.03,0.177,0.03,0.09,,0.052,,0,,0.056,0.009,0.056,0.009,0.15,0.025,0.055,0.009,0.031,0.005,0.024,0.004
Gédéon Kalulu,Lorient,Ligue 1,2022,25,Defender,FB,5,450,0,,0.078,0.016,0.078,0.016,,,,,0,,0.137,0.027,0.133,0.027,0.148,0.03,0.375,0.075,0.247,0.049,0.129,0.026
Elye Wahi,Montpellier,Ligue 1,2022,19,Forward,FW,6,485,4,0.742,2.702,0.501,2.702,0.501,2.277,,0.663,,1,0.186,0.034,0.006,0.034,0.006,0.146,0.027,0.077,0.014,-0.015,-0.003,0.091,0.017
Quentin Merlin,Nantes,Ligue 1,2022,20,Midfielder,FW,4,342,0,,0.038,0.01,0.038,0.01,,,,,0,,0.247,0.065,0.131,0.035,0.143,0.038,0.32,0.084,0.188,0.049,0.132,0.035
Salis Abdul Samed,Lens,Ligue 1,2022,22,Midfielder,DMC,6,540,1,0.167,0.148,0.025,0.148,0.025,0.612,,0.511,,0,,0.227,0.038,0.227,0.038,0.14,0.023,0.1,0.017,0.083,0.014,0.017,0.003
Leandro Paredes,Paris Saint-Germain,Ligue 1,2022,,,,3,49,0,,,,,,,,,,1,1.837,0.157,0.289,0.156,0.286,0.138,0.253,0.171,0.314,0.129,0.237,0.042,0.077
Yanis Cimignani,Ajaccio,Ligue 1,2022,20,Midfielder,FW,5,110,0,,0.09,0.073,0.09,0.073,,,,,0,,0.081,0.066,0.08,0.066,0.134,0.11,-0.004,-0.003,0.01,0.008,-0.013,-0.011
Tristan Dingomé,Troyes,Ligue 1,2022,31,Midfielder,CM,3,56,0,,0.149,0.239,0.149,0.239,0.027,,-0.015,,0,,0.172,0.277,0.159,0.255,0.133,0.214,0.091,0.146,0.079,0.126,0.012,0.02
Pablo Sarabia,Paris Saint-Germain,Ligue 1,2022,30,Midfielder,WAM,4,155,0,,0.209,0.121,0.209,0.121,,,,,0,,0.541,0.314,0.468,0.272,0.132,0.077,0.203,0.118,0.193,0.112,0.01,0.006
Miha Blazic,Angers,Ligue 1,2022,29,Defender,CB,4,315,0,,0.068,0.02,0.068,0.02,,,,,0,,0.077,0.022,0.076,0.022,0.13,0.037,0.368,0.105,0.325,0.093,0.043,0.012
Cédric Hountondji,Angers,Ligue 1,2022,28,Defender,CB,6,528,0,,0.083,0.014,0.083,0.014,,,,,0,,0.086,0.015,0.086,0.015,0.13,0.022,0.174,0.03,0.118,0.02,0.056,0.01
Arial Mendy,Clermont,Ligue 1,2022,27,Defender,FB,3,143,0,,0.023,0.014,0.023,0.014,,,,,0,,0.121,0.076,0.121,0.076,0.129,0.081,0.101,0.064,0.093,0.059,0.008,0.005
Benjamin André,Lille,Ligue 1,2022,32,Midfielder,CM,6,508,1,0.177,0.193,0.034,0.193,0.034,0.311,,0.274,,0,,0.478,0.085,0.474,0.084,0.127,0.022,0.358,0.063,0.573,0.101,-0.214,-0.038
Corentin Tolisso,Lyon,Ligue 1,2022,28,Midfielder,CM,5,255,0,,0.041,0.014,0.041,0.014,,,,,0,,0.25,0.088,0.249,0.088,0.127,0.045,0.359,0.127,0.243,0.086,0.116,0.041
Valère Germain,Montpellier,Ligue 1,2022,32,Forward,FW,5,144,2,1.25,0.744,0.465,0.744,0.465,1.73,,1.119,,0,,0.031,0.019,0.031,0.019,0.126,0.079,0.153,0.096,-0.085,-0.053,0.238,0.149
Ismaël Diallo,Ajaccio,Ligue 1,2022,25,Defender,FB,5,439,0,,0.026,0.005,0.026,0.005,,,,,0,,0.117,0.024,0.111,0.023,0.124,0.025,0.297,0.061,0.195,0.04,0.102,0.021
Kevin Volland,Monaco,Ligue 1,2022,30,Forward,FW,1,25,1,3.6,0.122,0.439,0.122,0.439,0.364,,0.242,,0,,0.006,0.021,0.006,0.021,0.123,0.444,0.073,0.263,0.005,0.018,0.068,0.245
Romain Hamouma,Ajaccio,Ligue 1,2022,35,Forward,WAM,4,246,0,,0.169,0.062,0.169,0.062,0.056,,0.032,,0,,0.206,0.075,0.045,0.016,0.122,0.045,0.074,0.027,0.047,0.017,0.026,0.01
Romain Faivre,Lyon,Ligue 1,2022,24,Midfielder,CAM,3,162,0,,0.071,0.039,0.071,0.039,,,,,1,0.556,0.204,0.114,0.113,0.063,0.122,0.068,0.231,0.128,0.138,0.077,0.093,0.051
Jubal,Auxerre,Ligue 1,2022,29,Defender,CB,6,540,0,,0.312,0.052,0.312,0.052,,,,,1,0.167,0.033,0.006,0.029,0.005,0.121,0.02,0.131,0.022,0.126,0.021,0.005,0.001
Rhys Healey,Toulouse,Ligue 1,2022,27,Forward,FW,3,58,1,1.552,0.238,0.37,0.238,0.37,0.271,,0.108,,0,,0.096,0.149,0.096,0.149,0.12,0.186,0.015,0.024,-0.066,-0.102,0.081,0.125
Tiago Djaló,Lille,Ligue 1,2022,22,Defender,CB,6,399,1,0.226,0.247,0.056,0.247,0.056,0.33,,0.224,,0,,0.068,0.015,0.066,0.015,0.117,0.026,0.347,0.078,0.268,0.06,0.079,0.018
Ronaël Pierre-Gabriel,Strasbourg,Ligue 1,2022,24,Defender,FB,5,277,0,,,,,,,,,,0,,0.184,0.06,0.178,0.058,0.116,0.038,0.118,0.038,0.116,0.038,0.002,0.001
Gabriel Gudmundsson,Lille,Ligue 1,2022,23,Defender,WAM,4,101,0,,0.023,0.02,0.023,0.02,,,,,0,,0.096,0.086,0.095,0.085,0.114,0.102,0.032,0.029,-0.005,-0.004,0.037,0.033
Gaetan Perrin,Auxerre,Ligue 1,2022,26,Forward,WAM,6,202,1,0.446,0.195,0.087,0.195,0.087,0.321,,0.194,,1,0.446,0.061,0.027,0.061,0.027,0.111,0.049,0.209,0.093,0.082,0.036,0.128,0.057
Bevic Moussiti-Oko,Ajaccio,Ligue 1,2022,27,Forward,FW,5,149,0,,0.453,0.274,0.453,0.274,0.039,,-0.024,,0,,0.146,0.088,0.146,0.088,0.107,0.065,0.183,0.111,0.093,0.056,0.09,0.054
Rares Ilie,Nice,Ligue 1,2022,19,Midfielder,WAM,3,147,0,,0.166,0.102,0.166,0.102,,,,,0,,0.029,0.018,0.029,0.018,0.103,0.063,0.017,0.01,0.002,0.001,0.015,0.009
Mostafa Mohamed,Nantes,Ligue 1,2022,24,Forward,FW,6,341,2,0.528,0.482,0.127,0.482,0.127,1.218,,0.924,,1,0.264,0.14,0.037,0.14,0.037,0.094,0.025,0.083,0.022,-0.015,-0.004,0.098,0.026
Ismail Jakobs,Monaco,Ligue 1,2022,23,Defender,FB,5,230,0,,0.055,0.021,0.055,0.021,0.101,,0.077,,0,,0.215,0.084,0.088,0.034,0.093,0.036,0.144,0.056,0.048,0.019,0.096,0.037
Jonathan Gradit,Lens,Ligue 1,2022,29,Defender,FB,6,525,0,,,,,,,,,,1,0.171,0.13,0.022,0.128,0.022,0.092,0.016,0.784,0.134,0.594,0.102,0.19,0.033
Adil Rami,Troyes,Ligue 1,2022,36,Defender,CB,4,267,0,,0.074,0.025,0.074,0.025,0.044,,-0.002,,0,,0.056,0.019,0.054,0.018,0.092,0.031,0.148,0.05,0.094,0.032,0.055,0.018
Paul Bernardoni,Angers,Ligue 1,2022,25,Goalkeeper,GK,6,540,0,,,,,,,11.4,,-0.404,0,,0.138,0.023,0.096,0.016,0.092,0.015,0.165,0.027,0.164,0.027,0.001,0
Béni Makouana,Montpellier,Ligue 1,2022,19,Forward,FW,4,85,0,,0.282,0.299,0.282,0.299,,,,,0,,0.01,0.01,0.01,0.01,0.087,0.092,-0.023,-0.025,0.017,0.018,-0.04,-0.043
Colin Dagba,Strasbourg,Ligue 1,2022,23,Defender,FB,2,78,0,,0.021,0.025,0.021,0.025,,,,,0,,0.082,0.095,0.082,0.094,0.084,0.097,0.053,0.061,0.019,0.022,0.034,0.04
Birger Meling,Rennes,Ligue 1,2022,27,Defender,FB,3,108,0,,,,,,,,,,0,,0.161,0.134,0.157,0.131,0.082,0.068,0.272,0.226,0.224,0.186,0.048,0.04
Issa Kaboré,Marseille,Ligue 1,2022,21,Defender,CB,2,79,0,,0.021,0.024,0.021,0.024,,,,,0,,0.074,0.085,0.074,0.085,0.079,0.091,0.119,0.136,0.049,0.056,0.07,0.08
Marquinhos,Paris Saint-Germain,Ligue 1,2022,28,Defender,CB,6,537,1,0.168,0.561,0.094,0.561,0.094,0.517,,0,,0,,0.219,0.037,0.219,0.037,0.077,0.013,0.372,0.062,0.215,0.036,0.157,0.026
Massadio Haïdara,Lens,Ligue 1,2022,29,Defender,FB,6,88,0,,0.148,0.152,0.148,0.152,,,,,0,,0.008,0.008,0.006,0.006,0.076,0.078,0.052,0.053,-0.013,-0.013,0.065,0.067
Rémy Dugimont,Auxerre,Ligue 1,2022,36,Forward,FW,3,58,0,,0.108,0.167,0.108,0.167,0.029,,0.008,,1,1.552,0.016,0.025,0.016,0.025,0.076,0.118,-0.003,-0.005,-0.004,-0.006,0,0
Pablo Rosario,Nice,Ligue 1,2022,25,Midfielder,CM,6,375,0,,0.096,0.023,0.096,0.023,,,,,0,,0.233,0.056,0.233,0.056,0.075,0.018,0.225,0.054,0.201,0.048,0.024,0.006
Nicolas Pallois,Nantes,Ligue 1,2022,34,Defender,CB,6,540,0,,,,,,,,,,0,,0.101,0.017,0.1,0.017,0.075,0.012,0.268,0.045,0.236,0.039,0.032,0.005
Jean-Charles Castelletto,Nantes,Ligue 1,2022,27,Defender,CB,5,426,0,,0.098,0.021,0.098,0.021,0.036,,-0.008,,0,,0.051,0.011,0.049,0.01,0.075,0.016,0.255,0.054,0.196,0.041,0.059,0.012
Amine Harit,Marseille,Ligue 1,2022,25,Midfielder,CAM,1,9,0,,,,,,,,,,0,,0.079,0.786,0.079,0.786,0.073,0.732,0.035,0.346,0.008,0.08,0.027,0.266
Khalil Fayad,Montpellier,Ligue 1,2022,18,Midfielder,CM,3,65,0,,,,,,,,,,1,1.385,0.083,0.115,0.083,0.114,0.073,0.101,0.024,0.033,0.018,0.025,0.006,0.008
Gideon Mensah,Auxerre,Ligue 1,2022,24,Defender,FB,2,180,0,,0.046,0.023,0.046,0.023,0.01,,-0.002,,0,,0.044,0.022,0.043,0.021,0.07,0.035,0.173,0.086,0.151,0.076,0.022,0.011
Sébastien Corchia,Nantes,Ligue 1,2022,31,Defender,FB,4,128,0,,,,,,,,,,0,,0.078,0.055,0.076,0.053,0.069,0.049,0.125,0.088,0.107,0.075,0.018,0.013
Alidu Seidu,Clermont,Ligue 1,2022,22,Defender,FB,6,518,0,,0.011,0.002,0.011,0.002,,,,,0,,0.099,0.017,0.098,0.017,0.067,0.012,0.066,0.012,0.018,0.003,0.048,0.008
Stéphane Diarra,Lorient,Ligue 1,2022,23,Midfielder,WAM,5,110,0,,0.05,0.041,0.05,0.041,,,,,0,,0.023,0.019,0.023,0.019,0.064,0.053,0.091,0.074,0.064,0.052,0.027,0.022
Dion Lopy,Reims,Ligue 1,2022,20,Midfielder,CM,4,252,0,,0.018,0.006,0.018,0.006,,,,,0,,0.083,0.03,0.083,0.03,0.062,0.022,0.03,0.011,0.036,0.013,-0.005,-0.002
Joe Rodon,Rennes,Ligue 1,2022,24,Defender,CB,5,450,1,0.2,0.356,0.071,0.356,0.071,0.256,,0.239,,0,,0.09,0.018,0.089,0.018,0.062,0.012,0.507,0.101,0.247,0.049,0.26,0.052
Marcus Coco,Nantes,Ligue 1,2022,26,Forward,WAM,6,206,0,,0.098,0.043,0.098,0.043,,,,,0,,0.2,0.087,0.2,0.087,0.062,0.027,0.089,0.039,0.071,0.031,0.018,0.008
Benjamin Leroy,Ajaccio,Ligue 1,2022,33,Goalkeeper,GK,6,540,0,,,,,,,8.618,,-0.16,0,,0.067,0.011,0.065,0.011,0.061,0.01,0.209,0.035,0.206,0.034,0.003,0
Alexis Beka Beka,Nice,Ligue 1,2022,21,Midfielder,FB,4,158,0,,0.057,0.033,0.057,0.033,0.035,,0.022,,0,,0.048,0.027,0.048,0.027,0.06,0.034,0.065,0.037,0.031,0.018,0.033,0.019
Nabil Bentaleb,Angers,Ligue 1,2022,27,Midfielder,CM,3,270,0,,0.024,0.008,0.024,0.008,,,,,0,,0.097,0.032,0.082,0.027,0.06,0.02,0.199,0.066,0.156,0.052,0.043,0.014
Anthony Rouault,Toulouse,Ligue 1,2022,21,Defender,CB,6,540,0,,0.024,0.004,0.024,0.004,0.022,,-0.002,,0,,0.079,0.013,0.077,0.013,0.06,0.01,0.411,0.068,0.345,0.058,0.066,0.011
Dany Jean,Strasbourg,Ligue 1,2022,19,Midfielder,WAM,1,8,0,,,,,,,,,,0,,0.065,0.733,0.065,0.733,0.055,0.622,0.062,0.694,0.053,0.601,0.008,0.093
Falaye Sacko,Montpellier,Ligue 1,2022,27,Defender,FB,6,503,0,,0.144,0.026,0.144,0.026,,,,,2,0.358,0.151,0.027,0.148,0.026,0.054,0.01,-0.093,-0.017,-0.159,-0.028,0.065,0.012
Gaël Kakuta,Lens,Ligue 1,2022,31,Midfielder,CAM,1,11,0,,0.053,0.436,0.053,0.436,,,,,0,,0,0.004,0,0.004,0.053,0.431,0.011,0.091,-0.009,-0.073,0.02,0.164
Kamaldeen Sulemana,Rennes,Ligue 1,2022,20,Midfielder,WAM,6,168,0,,0.165,0.089,0.165,0.089,0.035,,0.011,,0,,0.619,0.332,0.618,0.331,0.053,0.028,0.387,0.207,0.316,0.169,0.071,0.038
Matz Sels,Strasbourg,Ligue 1,2022,30,Goalkeeper,GK,6,540,0,,,,,,,8.63,,0.189,0,,0.06,0.01,0.057,0.01,0.051,0.008,0.138,0.023,0.135,0.022,0.003,0.001
Thiago Mendes,Lyon,Ligue 1,2022,30,Midfielder,DMC,5,420,0,,,,,,,,,,1,0.214,0.111,0.024,0.105,0.022,0.048,0.01,0.7,0.15,0.547,0.117,0.153,0.033
Farès Chaïbi,Toulouse,Ligue 1,2022,19,Midfielder,CM,4,148,0,,0.048,0.029,0.048,0.029,,,,,0,,0.048,0.029,0.043,0.026,0.047,0.029,0.066,0.04,0.017,0.01,0.049,0.03
Mory Diaw,Clermont,Ligue 1,2022,29,Goalkeeper,GK,6,540,0,,,,,,,13.847,,0.278,0,,0.066,0.011,0.05,0.008,0.044,0.007,0.197,0.033,0.2,0.033,-0.003,0
Halid Sabanovic,Angers,Ligue 1,2022,23,Defender,FB,4,259,0,,,,,,,,,,0,,0.054,0.019,0.051,0.018,0.04,0.014,0.155,0.054,0.11,0.038,0.045,0.015
Jérémie Bela,Clermont,Ligue 1,2022,29,Forward,WAM,5,210,1,0.429,0.095,0.041,0.095,0.041,0.162,,0.111,,0,,0.017,0.007,0.016,0.007,0.039,0.017,0.091,0.039,0.023,0.01,0.068,0.029
Ignatius Ganago,Nantes,Ligue 1,2022,23,Forward,FW,5,79,0,,0.041,0.046,0.041,0.046,,,,,0,,0.009,0.011,0.009,0.011,0.036,0.041,0.021,0.024,0.002,0.002,0.019,0.021
Oliver Zandén,Toulouse,Ligue 1,2022,21,Defender,FB,3,110,0,,0.094,0.077,0.094,0.077,0.06,,-0.021,,0,,0.021,0.018,0.021,0.017,0.036,0.029,0.055,0.045,0.035,0.028,0.02,0.016
Romain Del Castillo,Brest,Ligue 1,2022,26,Midfielder,WAM,1,16,1,5.625,0.782,4.397,,,0.905,,0.123,,0,,0.091,0.511,0.035,0.196,0.034,0.193,0.103,0.578,0.101,0.566,0.002,0.012
Maxime Le Marchand,Strasbourg,Ligue 1,2022,32,Defender,FB,5,358,0,,,,,,,,,,0,,0.048,0.012,0.047,0.012,0.033,0.008,0.283,0.071,0.218,0.055,0.064,0.016
Elbasan Rashani,Clermont,Ligue 1,2022,29,Midfielder,CAM,4,211,0,,,,,,,,,,0,,0.067,0.028,0.067,0.028,0.032,0.014,0.076,0.032,0.069,0.029,0.007,0.003
Jean Onana,Lens,Ligue 1,2022,22,Midfielder,DMC,1,19,0,,0.012,0.059,0.012,0.059,,,,,0,,0.02,0.094,0.02,0.094,0.03,0.143,-0.007,-0.035,-0.017,-0.079,0.009,0.044
Ismaël Doukouré,Strasbourg,Ligue 1,2022,19,Defender,CB,3,184,0,,,,,,,,,,0,,0.042,0.021,0.04,0.019,0.028,0.014,0.243,0.119,0.226,0.111,0.017,0.008
Mohamed Achi,Nantes,Ligue 1,2022,20,Midfielder,CM,2,34,0,,0.036,0.094,0.036,0.094,,,,,0,,0.007,0.018,0.007,0.018,0.028,0.073,0.045,0.119,-0.015,-0.04,0.06,0.16
Montassar Talbi,Lorient,Ligue 1,2022,24,Defender,CB,5,450,0,,0.034,0.007,0.034,0.007,,,,,0,,0.024,0.005,0.024,0.005,0.027,0.005,0.121,0.024,0.064,0.013,0.057,0.011
Julien Laporte,Lorient,Ligue 1,2022,28,Defender,CB,5,450,0,,0.043,0.009,0.043,0.009,,,,,0,,0.031,0.006,0.03,0.006,0.025,0.005,0.189,0.038,0.157,0.031,0.032,0.006
Jean-Kévin Duverne,Brest,Ligue 1,2022,25,Defender,CB,6,500,0,,0.093,0.017,0.093,0.017,,,,,0,,0.164,0.03,0.158,0.028,0.025,0.005,0.406,0.073,0.312,0.056,0.094,0.017
Jonas Martin,Lille,Ligue 1,2022,32,Midfielder,CM,3,57,0,,,,,,,,,,0,,0.034,0.054,0.034,0.054,0.024,0.038,0.045,0.071,0.018,0.028,0.027,0.043
Henrique,Lyon,Ligue 1,2022,28,Defender,FB,2,37,0,,0.025,0.062,0.025,0.062,,,,,0,,0.005,0.013,0.005,0.012,0.024,0.057,0.007,0.017,-0.009,-0.022,0.016,0.039
Loïc Badé,Rennes,Ligue 1,2022,,,,1,90,0,,0.145,0.145,0.145,0.145,,,,,1,1,0.007,0.007,0.007,0.007,0.021,0.021,0.25,0.25,0.04,0.04,0.21,0.21
Dogan Alemdar,Rennes,Ligue 1,2022,19,Goalkeeper,GK,3,225,0,,,,,,,2.036,,-0.474,0,,0.023,0.009,0.023,0.009,0.02,0.008,0.068,0.027,0.069,0.028,-0.001,-0.001
Houssem Aouar,Lyon,Ligue 1,2022,24,Midfielder,CM,1,30,0,,,,,,,,,,0,,0.023,0.069,0.022,0.066,0.02,0.059,0.013,0.04,0.017,0.05,-0.003,-0.01
Fernand Mayembo,Ajaccio,Ligue 1,2022,26,Defender,CB,3,263,0,,0.168,0.058,0.168,0.058,,,,,0,,0.009,0.003,0.008,0.003,0.02,0.007,0.015,0.005,-0.007,-0.003,0.023,0.008
Benoît Costil,Auxerre,Ligue 1,2022,35,Goalkeeper,GK,6,540,0,,,,,,,10.199,,-0.079,0,,0.037,0.006,0.026,0.004,0.02,0.003,0.136,0.023,0.134,0.022,0.002,0
Flavius Daniliuc,Nice,Ligue 1,2022,,,,2,91,0,,,,,,,,,,0,,0.026,0.026,0.025,0.025,0.019,0.019,0.037,0.037,0.008,0.008,0.029,0.029
Irvin Cardona,Brest,Ligue 1,2022,25,Forward,FW,4,124,0,,0.087,0.063,0.087,0.063,0.214,,0.184,,0,,0.035,0.025,0.035,0.025,0.019,0.014,0.001,0.001,-0.004,-0.003,0.005,0.004
Maxime Dupé,Toulouse,Ligue 1,2022,29,Goalkeeper,GK,6,540,0,,,,,,,15.676,,0.298,0,,0.028,0.005,0.027,0.004,0.019,0.003,0.158,0.026,0.144,0.024,0.014,0.002
Patrick Pentz,Reims,Ligue 1,2022,25,Goalkeeper,GK,6,540,0,,,,,,,9.975,,-0.203,0,,0.024,0.004,0.023,0.004,0.018,0.003,0.102,0.017,0.099,0.017,0.003,0.001
Martin Adeline,Reims,Ligue 1,2022,18,Midfielder,CM,3,63,0,,0.041,0.059,0.041,0.059,,,,,0,,0.002,0.003,0.002,0.003,0.017,0.025,-0.006,-0.009,-0.008,-0.012,0.002,0.003
Alexsandro Ribeiro,Lille,Ligue 1,2022,23,Defender,CB,3,251,0,,,,,,,,,,0,,0.029,0.01,0.029,0.01,0.017,0.006,0.201,0.072,0.173,0.062,0.028,0.01
Yvon Mvogo,Lorient,Ligue 1,2022,28,Goalkeeper,GK,5,450,0,,,,,,,7.214,,-0.109,0,,0.024,0.005,0.021,0.004,0.017,0.003,0.076,0.015,0.074,0.015,0.002,0
Alexis Claude-Maurice,Lens,Ligue 1,2022,24,Midfielder,CAM,3,78,0,,0.048,0.055,0.048,0.055,,,,,0,,0.031,0.035,0.031,0.035,0.016,0.019,-0.046,-0.054,-0.061,-0.07,0.014,0.016
Darline Yongwa,Lorient,Ligue 1,2022,21,Defender,CM,2,38,0,,,,,,,,,,0,,0.02,0.047,0.02,0.047,0.015,0.036,0.012,0.03,0.007,0.016,0.006,0.014
Dante,Nice,Ligue 1,2022,38,Defender,CB,6,540,0,,0.047,0.008,0.047,0.008,0.05,,,,0,,0.093,0.016,0.092,0.015,0.015,0.002,0.13,0.022,0.374,0.062,-0.245,-0.041
Azor Matusiwa,Reims,Ligue 1,2022,24,Midfielder,FB,2,166,0,,,,,,,,,,0,,0.02,0.011,0.02,0.011,0.014,0.008,0.03,0.016,0.023,0.012,0.007,0.004
Karamoko Dembele,Brest,Ligue 1,2022,19,Forward,WAM,3,30,0,,0.05,0.15,0.05,0.15,0.055,,0.005,,0,,0.007,0.021,0.007,0.021,0.014,0.042,0.056,0.167,-0.012,-0.037,0.068,0.204
Marvin Senaya,Strasbourg,Ligue 1,2022,,,,1,8,0,,,,,,,,,,0,,0.015,0.174,0.015,0.174,0.013,0.152,0.044,0.493,0.038,0.422,0.006,0.071
Kasper Schmeichel,Nice,Ligue 1,2022,35,Goalkeeper,GK,5,450,0,,,,,,,6.582,,-0.104,0,,0.02,0.004,0.017,0.003,0.013,0.003,0.073,0.015,0.073,0.015,0.001,0
Alban Lafont,Nantes,Ligue 1,2022,23,Goalkeeper,GK,6,540,0,,,,,,,6.426,,-0.089,0,,0.021,0.004,0.019,0.003,0.011,0.002,0.109,0.018,0.11,0.018,-0.001,0
Gauthier Gallon,Troyes,Ligue 1,2022,29,Goalkeeper,GK,6,540,0,,,,,,,8.74,,-0.373,0,,0.019,0.003,0.016,0.003,0.011,0.002,0.085,0.014,0.086,0.014,0,0
Leonardo Balerdi,Marseille,Ligue 1,2022,23,Defender,CB,6,470,0,,,,,,,,,,1,0.191,0.043,0.008,0.042,0.008,0.011,0.002,0.172,0.033,0.11,0.021,0.063,0.012
Marco Bizot,Brest,Ligue 1,2022,31,Goalkeeper,GK,6,540,0,,,,,,,13.086,,-0.223,0,,0.018,0.003,0.015,0.003,0.01,0.002,0.111,0.018,0.114,0.019,-0.003,-0.001
Brice Samba,Lens,Ligue 1,2022,28,Goalkeeper,GK,6,540,0,,,,,,,6.788,,-0.031,0,,0.022,0.004,0.017,0.003,0.01,0.002,0.16,0.027,0.145,0.024,0.014,0.002
Jeff Reine-Adélaïde,Lyon,Ligue 1,2022,24,Midfielder,WAM,3,96,0,,0.133,0.125,0.133,0.125,0.201,,0.081,,0,,0.119,0.111,0.093,0.088,0.01,0.009,0.035,0.033,0.003,0.003,0.032,0.03
André Gomes,Lille,Ligue 1,2022,29,Midfielder,CM,1,31,0,,0.031,0.09,0.031,0.09,,,,,0,,0.025,0.073,0.025,0.073,0.009,0.027,0.004,0.011,0.012,0.035,-0.008,-0.023
Lohann Doucet,Nantes,Ligue 1,2022,19,Midfielder,DMC,4,34,0,,,,,,,,,,0,,0.013,0.034,0.013,0.033,0.009,0.024,0.055,0.145,0.035,0.093,0.02,0.052
Ousmane Camara,Angers,Ligue 1,2022,19,Defender,CB,2,180,0,,,,,,,,,,0,,0.022,0.011,0.018,0.009,0.009,0.004,0.119,0.059,0.087,0.044,0.032,0.016
Maxime Estève,Montpellier,Ligue 1,2022,20,Defender,CM,5,233,0,,,,,,,,,,0,,0.014,0.005,0.014,0.005,0.009,0.003,0.057,0.022,0.034,0.013,0.023,0.009
Kyliane Dong,Troyes,Ligue 1,2022,17,Midfielder,CM,3,55,0,,0.036,0.058,0.036,0.058,,,,,0,,0.001,0.002,0.001,0.002,0.007,0.012,0.08,0.131,-0.008,-0.013,0.088,0.143
Alexandre Coeff,Auxerre,Ligue 1,2022,30,Defender,DMC,4,315,0,,,,,,,,,,0,,0.018,0.005,0.018,0.005,0.007,0.002,0.12,0.034,0.103,0.029,0.017,0.005
Jere Uronen,Brest,Ligue 1,2022,28,Defender,FB,2,19,0,,,,,,,,,,0,,0.01,0.048,0.01,0.048,0.007,0.032,0.053,0.253,0.051,0.241,0.003,0.013
Moussa Sissoko,Nantes,Ligue 1,2022,33,Midfielder,CM,1,90,0,,,,,,,,,,0,,0.01,0.01,0.01,0.01,0.007,0.007,0.032,0.032,0.025,0.025,0.007,0.007
Kévin Biakolo,Toulouse,Ligue 1,2022,18,Midfielder,CM,3,36,0,,0.035,0.087,0.035,0.087,,,,,0,,0.01,0.025,0.01,0.024,0.006,0.016,0.01,0.025,0.018,0.045,-0.008,-0.02
Sead Kolasinac,Marseille,Ligue 1,2022,29,Defender,FB,5,188,0,,,,,,,,,,0,,0.015,0.007,0.015,0.007,0.006,0.003,0.126,0.06,0.077,0.037,0.049,0.024
Alexander Nübel,Monaco,Ligue 1,2022,25,Goalkeeper,GK,6,540,0,,,,,,,11.194,,-0.056,0,,0.016,0.003,0.01,0.002,0.006,0.001,0.088,0.015,0.087,0.015,0.001,0
Kenji-Van Boto,Auxerre,Ligue 1,2022,26,Defender,FB,1,90,0,,0.017,0.017,0.017,0.017,,,,,0,,0.006,0.006,0.002,0.002,0.006,0.006,0.035,0.035,0.008,0.008,0.026,0.026
Rubén Blanco,Marseille,Ligue 1,2022,27,Goalkeeper,GK,2,180,0,,,,,,,1.18,,-0.695,0,,0.008,0.004,0.008,0.004,0.006,0.003,0.038,0.019,0.037,0.019,0.001,0
Rémy Riou,Lyon,Ligue 1,2022,35,Goalkeeper,GK,4,330,0,,,,,,,2.34,,-0.282,0,,0.01,0.003,0.01,0.003,0.005,0.001,0.111,0.03,0.11,0.03,0,0
Malang Sarr,Monaco,Ligue 1,2022,23,Defender,CB,3,149,0,,,,,,,,,,0,,0.009,0.005,0.008,0.005,0.004,0.003,0.059,0.036,0.051,0.031,0.009,0.005
Jonas Omlin,Montpellier,Ligue 1,2022,28,Goalkeeper,GK,5,405,0,,,,,,,9.632,,0.169,0,,0.013,0.003,0.009,0.002,0.004,0.001,0.07,0.016,0.065,0.014,0.005,0.001
Michael Barreto,Ajaccio,Ligue 1,2022,31,Midfielder,WAM,1,66,0,,,,,,,,,,0,,0.009,0.012,0.008,0.012,0.004,0.005,0.006,0.009,0.007,0.01,-0.001,-0.002
Mahdi Camara,Brest,Ligue 1,2022,24,Midfielder,CM,2,62,0,,,,,,,,,,0,,0.007,0.01,0.007,0.009,0.004,0.005,0.041,0.059,0.039,0.057,0.002,0.002
Pau López,Marseille,Ligue 1,2022,27,Goalkeeper,GK,4,360,0,,,,,,,1.801,,0.445,0,,0.007,0.002,0.007,0.002,0.004,0.001,0.055,0.014,0.052,0.013,0.003,0.001
Patrick Berg,Lens,Ligue 1,2022,24,Midfielder,CM,3,22,0,,,,,,,,,,0,,0.015,0.061,0.015,0.061,0.004,0.014,0.036,0.148,0.028,0.116,0.008,0.032
