Full Name,Team,League,season,Age,Position,Role,Appearances,Time Played,Goals,Goals_p90,xG,xG_p90,npxG,npxG_p90,xGoT,xGoTA,SGA,Goals prevented per xGoT,Assists,Assists_p90,xA,xA_p90,opxA,opxA_p90,xOVA,xOVA_p90,xThreat,xThreat_p90,xThreat from passes,xThreat from passes_p90,xThreat from carries,xThreat from carries_p90
Adam Ounas,Napoli,Serie A,2022,25,Midfielder,WAM,2,13,0,,0.043,0.295,0.043,0.295,,,,,0,,0.014,0.097,0.014,0.097,0.055,0.378,0.059,0.41,0.037,0.254,0.023,0.156
Edoardo Bove,Roma,Serie A,2022,20,Midfielder,CM,2,11,0,,0.074,0.604,0.074,0.604,,,,,0,,0.002,0.013,0.001,0.012,0.054,0.439,0.003,0.028,0.003,0.028,,
Daniele Verde,Spezia,Serie A,2022,26,Forward,WAM,2,85,0,,,,,,,,,,0,,0.098,0.104,0.098,0.104,0.053,0.056,0.05,0.053,0.049,0.052,0.001,0.001
Marlon Santos,Monza,Serie A,2022,26,Defender,CB,3,270,0,,0.021,0.007,0.021,0.007,,,,,0,,0.065,0.022,0.065,0.022,0.053,0.018,0.228,0.076,0.185,0.062,0.043,0.014
Luca Marrone,Monza,Serie A,2022,32,Defender,DMC,2,135,0,,0.05,0.033,0.05,0.033,,,,,0,,0.007,0.005,0.007,0.005,0.053,0.035,0.066,0.044,0.058,0.039,0.008,0.005
Lorenzo Montipò,Verona,Serie A,2022,26,Goalkeeper,GK,5,450,0,,,,,,,6.963,,-0.273,0,,0.065,0.013,0.056,0.011,0.051,0.01,0.185,0.037,0.18,0.036,0.005,0.001
Samir Handanovic,Internazionale,Serie A,2022,38,Goalkeeper,GK,5,450,0,,,,,,,7.336,,-0.09,0,,0.063,0.013,0.06,0.012,0.05,0.01,0.164,0.033,0.142,0.028,0.021,0.004
Diego Coppola,Verona,Serie A,2022,18,Defender,CB,4,360,0,,0.157,0.039,0.157,0.039,,,,,0,,0.042,0.011,0.037,0.009,0.05,0.012,0.195,0.049,0.175,0.044,0.021,0.005
Kristijan Bistrovic,Lecce,Serie A,2022,24,Midfielder,DMC,3,190,0,,0.133,0.063,0.133,0.063,0.195,,0.101,,0,,0.046,0.022,0.046,0.022,0.048,0.023,-0.007,-0.003,-0.012,-0.006,0.005,0.003
Fikayo Tomori,Milan,Serie A,2022,24,Defender,CB,5,443,0,,,,,,,,,,0,,0.071,0.014,0.07,0.014,0.048,0.01,0.361,0.073,0.257,0.052,0.104,0.021
Adama Soumaoro,Bologna,Serie A,2022,30,Defender,CB,4,315,0,,0.101,0.029,0.101,0.029,,,,,0,,0.028,0.008,0.028,0.008,0.046,0.013,0.123,0.035,0.086,0.024,0.037,0.011
Riccardo Orsolini,Bologna,Serie A,2022,25,Forward,WAM,3,156,0,,0.13,0.075,0.13,0.075,0.305,,0.111,,0,,0.069,0.04,0.027,0.015,0.046,0.027,-0.106,-0.061,-0.07,-0.041,-0.036,-0.021
Petko Hristov,Spezia,Serie A,2022,23,Defender,CB,4,248,0,,0.057,0.021,0.057,0.021,,,,,0,,0.072,0.026,0.068,0.025,0.045,0.016,0.17,0.062,0.124,0.045,0.046,0.017
Koray Günter,Verona,Serie A,2022,28,Defender,CB,4,315,0,,0.095,0.027,0.095,0.027,,,,,1,0.286,0.061,0.018,0.06,0.017,0.041,0.012,0.197,0.056,0.168,0.048,0.029,0.008
Andrea Barberis,Monza,Serie A,2022,28,Midfielder,CM,2,180,0,,0.063,0.032,0.063,0.032,,,,,0,,0.072,0.036,0.072,0.036,0.041,0.02,0.066,0.033,0.047,0.023,0.02,0.01
Merih Demiral,Atalanta,Serie A,2022,24,Defender,CB,3,270,0,,0.447,0.149,0.447,0.149,,,,,0,,0.016,0.005,0.014,0.005,0.041,0.014,0.018,0.006,0.017,0.006,0,0
Alessandro Cortinovis,Verona,Serie A,2022,21,Midfielder,CAM,1,6,0,,,,,,,,,,0,,0.047,0.703,0.047,0.703,0.04,0.607,0.004,0.06,0.003,0.038,0.001,0.022
Nicola Zalewski,Roma,Serie A,2022,20,Forward,CAM,4,153,0,,,,,,,,,,0,,0.055,0.033,0.055,0.032,0.04,0.024,0.165,0.097,0.095,0.056,0.071,0.042
Stefan de Vrij,Internazionale,Serie A,2022,30,Defender,CB,5,444,0,,0.258,0.052,0.258,0.052,0.046,,-0.03,,0,,0.032,0.006,0.031,0.006,0.04,0.008,0.154,0.031,0.045,0.009,0.109,0.022
Nicolò Rovella,Monza,Serie A,2022,20,Midfielder,CM,3,23,0,,0.046,0.18,0.046,0.18,,,,,0,,0.003,0.013,0.003,0.013,0.039,0.152,0.027,0.107,0.001,0.003,0.027,0.104
Emil Audero,Sampdoria,Serie A,2022,25,Goalkeeper,GK,5,450,0,,,,,,,7.231,,-0.062,0,,0.055,0.011,0.044,0.009,0.037,0.007,0.156,0.031,0.141,0.028,0.014,0.003
Emanuel Aiwu,Cremonese,Serie A,2022,21,Defender,CB,5,321,0,,0.097,0.027,0.097,0.027,0.012,,-0.013,,0,,0.102,0.028,0.091,0.025,0.036,0.01,0.394,0.11,0.328,0.092,0.066,0.018
Norbert Gyömbér,Salernitana,Serie A,2022,30,Defender,CB,4,352,0,,,,,,,,,,0,,0.054,0.014,0.043,0.011,0.035,0.009,0.165,0.042,0.147,0.038,0.018,0.005
Jacopo Sala,Spezia,Serie A,2022,30,Defender,FB,5,99,0,,,,,,,,,,0,,0.063,0.057,0.054,0.049,0.034,0.031,0.12,0.109,0.104,0.094,0.017,0.015
Divock Origi,Milan,Serie A,2022,27,Forward,FW,3,47,0,,0.126,0.241,0.126,0.241,,,,,0,,0.001,0.002,0.001,0.002,0.033,0.064,-0.036,-0.069,-0.019,-0.037,-0.017,-0.033
Agustín Álvarez Martínez,Sassuolo,Serie A,2022,21,Forward,FW,2,14,0,,0.032,0.206,0.032,0.206,,,,,0,,0,0.002,0,0.002,0.032,0.205,-0.004,-0.024,-0.006,-0.037,0.002,0.013
Igor Julio,Fiorentina,Serie A,2022,24,Defender,CB,3,201,0,,0.022,0.01,0.022,0.01,,,,,0,,0.046,0.021,0.046,0.02,0.031,0.014,0.25,0.112,0.128,0.057,0.123,0.055
Alexis Blin,Lecce,Serie A,2022,25,Midfielder,DMC,4,198,0,,,,,,,,,,0,,0.049,0.022,0.049,0.022,0.031,0.014,0.167,0.076,0.122,0.055,0.046,0.021
Alex Sandro,Juventus,Serie A,2022,31,Defender,FB,5,279,0,,0.021,0.007,0.021,0.007,,,,,1,0.323,0.057,0.018,0.053,0.017,0.031,0.01,0.112,0.036,0.063,0.02,0.05,0.016
Junior Messias,Milan,Serie A,2022,31,Forward,FW,5,304,0,,0.431,0.127,0.431,0.127,0.047,,-0.031,,0,,0.067,0.02,0.067,0.02,0.031,0.009,0.059,0.017,0.021,0.006,0.038,0.011
Robin Gosens,Internazionale,Serie A,2022,28,Defender,FB,5,117,0,,,,,,,,,,0,,0.063,0.048,0.062,0.048,0.03,0.023,0.077,0.059,0.048,0.037,0.028,0.022
Jhon Lucumí,Bologna,Serie A,2022,24,Defender,CB,3,270,0,,0.027,0.009,0.027,0.009,,,,,0,,0.029,0.01,0.029,0.01,0.03,0.01,0.133,0.044,0.097,0.032,0.035,0.012
Valentino Lazaro,Torino,Serie A,2022,26,Defender,WAM,3,119,0,,,,,,,,,,0,,0.044,0.033,0.042,0.032,0.03,0.022,0.124,0.094,0.101,0.076,0.023,0.018
Jakub Kiwior,Spezia,Serie A,2022,22,Defender,CB,5,450,0,,0.047,0.009,0.047,0.009,,,,,0,,0.038,0.008,0.038,0.008,0.03,0.006,0.159,0.032,0.111,0.022,0.047,0.009
Lazar Samardzic,Udinese,Serie A,2022,20,Midfielder,CAM,4,97,0,,0.036,0.033,0.036,0.033,0.021,,-0.015,,0,,0.096,0.089,0.096,0.089,0.029,0.027,-0.059,-0.055,-0.022,-0.02,-0.037,-0.035
Tanguy Ndombele,Napoli,Serie A,2022,25,Midfielder,CM,3,58,0,,0.023,0.036,0.023,0.036,,,,,0,,0.02,0.031,0.02,0.031,0.029,0.045,0.04,0.063,0.013,0.02,0.028,0.043
Nicolò Cambiaghi,Empoli,Serie A,2022,21,Forward,WAM,2,62,0,,0.035,0.051,0.035,0.051,,,,,0,,0.009,0.013,0.009,0.013,0.028,0.041,0.003,0.004,0.003,0.004,0,0
Bartlomiej Dragowski,Spezia,Serie A,2022,25,Goalkeeper,GK,5,450,0,,,,,,,7.915,,-0.137,0,,0.038,0.008,0.033,0.007,0.028,0.006,0.109,0.022,0.102,0.02,0.007,0.001
Kaan Ayhan,Sassuolo,Serie A,2022,27,Defender,CB,3,106,0,,0.015,0.013,0.015,0.013,0.021,,0.006,,0,,0.026,0.022,0.026,0.022,0.028,0.024,0.144,0.122,0.096,0.082,0.047,0.04
Elseid Hysaj,Lazio,Serie A,2022,28,Defender,FB,3,31,0,,,,,,,,,,0,,0.029,0.084,0.028,0.081,0.026,0.077,0.032,0.094,0.031,0.089,0.002,0.005
Mike Maignan,Milan,Serie A,2022,27,Goalkeeper,GK,5,450,0,,,,,,,4.043,,-0.237,0,,0.033,0.007,0.033,0.007,0.025,0.005,0.177,0.035,0.159,0.032,0.018,0.004
Milan Skriniar,Internazionale,Serie A,2022,27,Defender,CB,5,448,0,,0.068,0.014,0.068,0.014,,,,,0,,0.135,0.027,0.134,0.027,0.025,0.005,0.401,0.081,0.352,0.071,0.048,0.01
Patrick Ciurria,Monza,Serie A,2022,27,Forward,WAM,3,65,0,,0.093,0.129,0.093,0.129,0.016,,-0.01,,0,,0.022,0.031,0.021,0.03,0.025,0.034,0,0,0.023,0.032,-0.023,-0.032
Sasa Lukic,Torino,Serie A,2022,26,Midfielder,CM,3,114,0,,,,,,,,,,0,,0.092,0.073,0.05,0.039,0.024,0.019,0.039,0.031,0.033,0.026,0.006,0.005
Yayah Kallon,Verona,Serie A,2022,21,Forward,FW,2,39,1,2.308,0.084,0.194,0.084,0.194,0.585,,0.501,,0,,0.032,0.073,0.032,0.073,0.023,0.054,0.002,0.004,-0.021,-0.049,0.023,0.053
Guglielmo Vicario,Empoli,Serie A,2022,25,Goalkeeper,GK,4,360,0,,,,,,,3.497,,0.142,0,,0.032,0.008,0.03,0.007,0.022,0.005,0.151,0.038,0.14,0.035,0.011,0.003
Gonzalo Villar,Sampdoria,Serie A,2022,24,Midfielder,CM,4,117,0,,,,,,,,,,0,,0.051,0.039,0.051,0.039,0.021,0.016,0.047,0.036,0.021,0.016,0.026,0.02
Pietro Pellegri,Torino,Serie A,2022,21,Forward,FW,3,46,0,,0.032,0.064,0.032,0.064,,,,,0,,0.06,0.118,0.06,0.118,0.021,0.042,0.049,0.096,0.05,0.098,-0.001,-0.002
Pablo Marí,Monza,Serie A,2022,29,Defender,CB,1,90,0,,0.013,0.013,0.013,0.013,,,,,0,,0.027,0.027,0.011,0.011,0.021,0.021,0.044,0.044,0.034,0.034,0.01,0.01
Matías Vecino,Lazio,Serie A,2022,31,Midfielder,CM,4,163,0,,0.1,0.055,0.1,0.055,,,,,0,,0.022,0.012,0.022,0.012,0.02,0.011,0.005,0.003,-0.002,-0.001,0.007,0.004
Nikola Moro,Bologna,Serie A,2022,24,Midfielder,DMC,1,45,0,,,,,,,,,,0,,0.021,0.042,0.021,0.042,0.02,0.04,0.022,0.043,0.025,0.049,-0.003,-0.006
Valentin Antov,Monza,Serie A,2022,21,Defender,CB,2,52,0,,,,,,,,,,0,,0.029,0.05,0.029,0.05,0.02,0.034,0.091,0.158,0.093,0.162,-0.002,-0.004
Ivan Provedel,Lazio,Serie A,2022,28,Goalkeeper,GK,5,442,0,,,,,,,4.112,,0.027,0,,0.027,0.005,0.025,0.005,0.019,0.004,0.119,0.024,0.112,0.023,0.007,0.001
Domagoj Bradaric,Salernitana,Serie A,2022,22,Defender,FB,2,99,0,,,,,,,,,,0,,0.048,0.043,0.046,0.042,0.019,0.017,0.139,0.126,0.099,0.09,0.039,0.036
Andrea Consigli,Sassuolo,Serie A,2022,35,Goalkeeper,GK,5,450,0,,,,,,,3.423,,-0.46,0,,0.029,0.006,0.026,0.005,0.018,0.004,0.113,0.023,0.102,0.02,0.01,0.002
Junior Sambia,Salernitana,Serie A,2022,25,Midfielder,FB,2,40,0,,,,,,,,,,0,,0.019,0.043,0.019,0.043,0.017,0.039,0.068,0.152,0.016,0.037,0.051,0.116
Marcos Antônio,Lazio,Serie A,2022,22,Midfielder,CM,3,52,0,,,,,,,,,,0,,0.022,0.038,0.022,0.038,0.016,0.028,0.028,0.048,0.027,0.046,0.001,0.001
Nedim Bajrami,Empoli,Serie A,2022,23,Midfielder,CAM,4,243,0,,0.121,0.045,0.121,0.045,,,,,0,,0.073,0.027,0.073,0.027,0.016,0.006,0.098,0.036,0.08,0.03,0.018,0.007
Johan Vásquez,Cremonese,Serie A,2022,23,Defender,CB,3,203,0,,0.016,0.007,0.016,0.007,,,,,0,,0.022,0.01,0.022,0.01,0.016,0.007,0.061,0.027,0.05,0.022,0.01,0.005
Abdou Harroui,Sassuolo,Serie A,2022,24,Midfielder,CM,4,55,0,,,,,,,,,,0,,0.029,0.048,0.029,0.048,0.016,0.026,0.045,0.074,0.027,0.045,0.018,0.029
Omar Colley,Sampdoria,Serie A,2022,29,Defender,CB,5,450,0,,0.085,0.017,0.085,0.017,0.025,,-0.016,,0,,0.065,0.013,0.064,0.013,0.015,0.003,0.233,0.047,0.198,0.04,0.035,0.007
Wladimiro Falcone,Lecce,Serie A,2022,27,Goalkeeper,GK,4,360,0,,,,,,,4.764,,-0.049,0,,0.018,0.005,0.018,0.004,0.014,0.004,0.046,0.012,0.044,0.011,0.002,0.001
Federico Di Francesco,Lecce,Serie A,2022,28,Forward,WAM,4,202,0,,0.126,0.056,0.126,0.056,0.052,,0.028,,1,0.446,0.111,0.049,0.111,0.049,0.014,0.006,0.226,0.101,0.06,0.027,0.166,0.074
Lukasz Skorupski,Bologna,Serie A,2022,31,Goalkeeper,GK,5,450,0,,,,,,,6.009,,0.001,0,,0.074,0.015,0.019,0.004,0.014,0.003,0.088,0.018,0.088,0.018,0.001,0
Bram Nuytinck,Udinese,Serie A,2022,32,Defender,CB,4,293,0,,0.021,0.007,0.021,0.007,,,,,0,,0.01,0.003,0.009,0.003,0.014,0.004,0.034,0.01,0.021,0.006,0.013,0.004
Tolgay Arslan,Udinese,Serie A,2022,32,Midfielder,CM,4,119,0,,,,,,,,,,0,,0.016,0.012,0.016,0.012,0.012,0.009,0.015,0.011,-0.004,-0.003,0.019,0.015
Diego Valencia,Salernitana,Serie A,2022,22,Forward,FW,4,55,0,,,,,,,,,,0,,0.016,0.027,0.016,0.027,0.011,0.018,0.004,0.006,0.001,0.002,0.002,0.004
Juan Musso,Atalanta,Serie A,2022,28,Goalkeeper,GK,4,360,0,,,,,,,2.037,,0.018,0,,0.026,0.007,0.015,0.004,0.011,0.003,0.131,0.033,0.127,0.032,0.003,0.001
Federico Ceccherini,Verona,Serie A,2022,30,Defender,CB,2,110,0,,0.014,0.012,0.014,0.012,,,,,0,,0.02,0.016,0.014,0.011,0.011,0.009,0.083,0.068,0.043,0.035,0.04,0.033
Alberto Grassi,Empoli,Serie A,2022,27,Midfielder,CM,3,85,0,,,,,,,,,,0,,0.023,0.025,0.022,0.023,0.01,0.011,-0.015,-0.016,-0.009,-0.01,-0.006,-0.006
Michele Castagnetti,Cremonese,Serie A,2022,32,Midfielder,DMC,2,38,0,,,,,,,,,,0,,0.021,0.051,0.012,0.029,0.01,0.024,0.015,0.036,0.006,0.015,0.009,0.021
Sebastiano Luperto,Empoli,Serie A,2022,25,Defender,CB,3,246,0,,0.024,0.009,0.024,0.009,0.062,,0.038,,0,,0.023,0.009,0.018,0.007,0.01,0.004,0.078,0.028,0.055,0.02,0.023,0.008
Martin Erlic,Sassuolo,Serie A,2022,24,Defender,CB,4,360,0,,,,,,,,,,0,,0.022,0.005,0.021,0.005,0.01,0.002,0.129,0.032,0.106,0.026,0.023,0.006
Koffi Djidji,Torino,Serie A,2022,29,Defender,CB,4,290,0,,,,,,,,,,0,,0.027,0.008,0.027,0.008,0.01,0.003,0.089,0.028,0.08,0.025,0.009,0.003
Joshua Zirkzee,Bologna,Serie A,2022,21,Forward,FW,1,28,0,,0.026,0.084,0.026,0.084,,,,,0,,0.001,0.002,0.001,0.002,0.009,0.03,-0.003,-0.009,-0.007,-0.022,0.004,0.013
Giuseppe Pezzella,Lecce,Serie A,2022,24,Defender,FB,1,90,0,,,,,,,,,,0,,0.019,0.019,0.017,0.017,0.009,0.009,0.058,0.058,0.053,0.053,0.005,0.005
Luka Lochoshvili,Cremonese,Serie A,2022,24,Defender,CB,3,242,0,,0.028,0.01,0.028,0.01,0.024,,-0.004,,0,,0.043,0.016,0.043,0.016,0.009,0.004,0.21,0.078,0.188,0.07,0.022,0.008
Andrea Carboni,Monza,Serie A,2022,21,Defender,CB,2,117,0,,,,,,,,,,0,,0.015,0.012,0.014,0.011,0.009,0.007,0.033,0.026,0.019,0.015,0.014,0.011
Alex Ferrari,Sampdoria,Serie A,2022,28,Defender,CB,5,376,0,,0.034,0.008,0.034,0.008,,,,,0,,0.062,0.015,0.062,0.015,0.008,0.002,0.208,0.05,0.166,0.04,0.042,0.01
Alex Meret,Napoli,Serie A,2022,25,Goalkeeper,GK,5,450,0,,,,,,,4.212,,0.05,0,,0.013,0.003,0.013,0.003,0.007,0.001,0.098,0.02,0.089,0.018,0.009,0.002
Rui Patrício,Roma,Serie A,2022,34,Goalkeeper,GK,5,450,0,,,,,,,2.589,,-0.058,0,,0.011,0.002,0.01,0.002,0.007,0.001,0.063,0.013,0.062,0.012,0.002,0
Michel Aebischer,Bologna,Serie A,2022,25,Midfielder,CM,4,63,0,,0.074,0.105,0.074,0.105,,,,,0,,0.014,0.02,0.014,0.02,0.007,0.01,0.031,0.044,0.019,0.028,0.012,0.017
Denis Zakaria,Juventus,Serie A,2022,,,,2,122,0,,,,,,,,,,0,,0.011,0.008,0.011,0.008,0.007,0.005,0.04,0.03,0.008,0.006,0.032,0.024
Nicolas Haas,Empoli,Serie A,2022,26,Midfielder,CM,3,125,0,,,,,,,,,,0,,0.018,0.013,0.017,0.012,0.006,0.005,-0.043,-0.031,0.003,0.002,-0.046,-0.033
Marco Silvestri,Udinese,Serie A,2022,31,Goalkeeper,GK,5,450,0,,,,,,,5.815,,0.129,0,,0.012,0.002,0.009,0.002,0.006,0.001,0.068,0.014,0.066,0.013,0.003,0.001
Michele Di Gregorio,Monza,Serie A,2022,25,Goalkeeper,GK,4,360,0,,,,,,,9.365,,-0.175,0,,0.013,0.003,0.012,0.003,0.005,0.001,0.133,0.033,0.123,0.031,0.011,0.003
Marcin Listkowski,Lecce,Serie A,2022,24,Forward,CM,4,48,0,,0.039,0.073,0.039,0.073,,,,,0,,0.012,0.022,0.012,0.022,0.005,0.01,0.028,0.053,0.007,0.012,0.022,0.041
Leandro Sanca,Spezia,Serie A,2022,22,Forward,WAM,2,7,0,,,,,,,,,,0,,0.005,0.069,0.005,0.069,0.005,0.058,0.011,0.136,0.011,0.136,,
Emil Holm,Spezia,Serie A,2022,22,Defender,FB,4,188,0,,0.034,0.016,0.034,0.016,0.024,,0.009,,0,,0.039,0.019,0.032,0.015,0.004,0.002,0.021,0.01,-0.021,-0.01,0.042,0.02
Leonardo Bonucci,Juventus,Serie A,2022,35,Defender,CB,2,102,0,,,,,,,,,,0,,0.008,0.007,0.008,0.007,0.004,0.004,0.026,0.023,0.017,0.015,0.009,0.008
Pierluigi Gollini,Fiorentina,Serie A,2022,27,Goalkeeper,GK,3,270,0,,,,,,,1.879,,-0.064,0,,0.011,0.004,0.011,0.004,0.004,0.001,0.088,0.029,0.085,0.028,0.003,0.001
Kristjan Asllani,Internazionale,Serie A,2022,20,Midfielder,CM,2,23,0,,,,,,,,,,0,,0.008,0.03,0.008,0.03,0.004,0.017,0.008,0.031,-0.001,-0.002,0.008,0.033
Daniele Rugani,Juventus,Serie A,2022,28,Defender,CB,1,90,0,,,,,,,,,,0,,0.01,0.01,0.01,0.01,0.004,0.004,0.08,0.08,0.051,0.051,0.029,0.029
Luigi Sepe,Salernitana,Serie A,2022,31,Goalkeeper,GK,4,360,0,,,,,,,4.346,,0.54,0,,0.008,0.002,0.008,0.002,0.004,0.001,0.065,0.016,0.063,0.016,0.002,0
Enzo Ebosse,Udinese,Serie A,2022,23,Defender,FB,3,105,0,,,,,,,,,,0,,0.007,0.006,0.006,0.006,0.004,0.003,0.01,0.008,0.009,0.008,0,0
Koni de Winter,Empoli,Serie A,2022,20,Defender,CM,2,112,0,,,,,,,,,,0,,0.008,0.006,0.008,0.006,0.004,0.003,0.032,0.025,0.013,0.01,0.019,0.015
Pietro Terracciano,Fiorentina,Serie A,2022,32,Goalkeeper,GK,2,180,0,,,,,,,1.785,,-0.12,0,,0.008,0.004,0.006,0.003,0.003,0.002,0.042,0.021,0.039,0.02,0.003,0.001
Alessandro Tuia,Lecce,Serie A,2022,32,Defender,CB,1,90,0,,,,,,,,,,0,,0.004,0.004,0.004,0.004,0.003,0.003,0.03,0.03,0.027,0.027,0.003,0.003
Ivan Radovanovic,Salernitana,Serie A,2022,34,Midfielder,DMC,1,45,0,,,,,,,,,,0,,0.004,0.009,0.004,0.009,0.003,0.006,0.013,0.025,0.011,0.021,0.002,0.004
Giorgio Scalvini,Atalanta,Serie A,2022,18,Defender,CB,2,35,0,,,,,,,,,,0,,0.004,0.011,0.004,0.011,0.003,0.008,0.025,0.064,0.027,0.069,-0.002,-0.006
Isak Hien,Verona,Serie A,2022,23,Defender,CB,3,160,0,,,,,,,,,,0,,0.019,0.011,0.016,0.009,0.003,0.002,0.05,0.028,0.058,0.032,-0.007,-0.004
Mattia Perin,Juventus,Serie A,2022,29,Goalkeeper,GK,4,317,0,,,,,,,3.883,,0.742,0,,0.008,0.002,0.008,0.002,0.003,0.001,0.049,0.014,0.039,0.011,0.01,0.003
Mikael Ellertsson,Spezia,Serie A,2022,20,Midfielder,WAM,4,21,0,,,,,,,,,,0,,0.008,0.033,0.008,0.033,0.003,0.013,0.012,0.052,0.015,0.065,-0.003,-0.013
Mattia Valoti,Monza,Serie A,2022,28,Midfielder,CAM,3,178,0,,,,,,,,,,0,,0.021,0.011,0.021,0.011,0.003,0.001,0.005,0.002,0,0,0.004,0.002
Federico Gatti,Juventus,Serie A,2022,24,Defender,CB,1,90,0,,,,,,,,,,0,,0.006,0.006,0.006,0.006,0.002,0.002,0.023,0.023,0.009,0.009,0.014,0.014
Wojciech Szczesny,Juventus,Serie A,2022,32,Goalkeeper,GK,2,133,0,,,,,,,1.356,,0.263,0,,0.003,0.002,0.003,0.002,0.001,0.001,0.031,0.021,0.031,0.021,0.001,0
Marin Pongracic,Lecce,Serie A,2022,24,Defender,CB,1,90,0,,0.027,0.027,0.027,0.027,,,,,0,,0.007,0.007,0.007,0.007,0.001,0.001,-0.046,-0.046,-0.049,-0.049,0.004,0.004
Kevin Bonifazi,Bologna,Serie A,2022,26,Defender,CB,3,151,0,,,,,,,,,,0,,0.012,0.007,0.012,0.007,0.001,0.001,0.059,0.035,0.042,0.025,0.018,0.01
Nehuén Pérez,Udinese,Serie A,2022,22,Defender,CB,3,202,0,,,,,,,,,,0,,0.007,0.003,0.005,0.002,0.001,0,0.021,0.009,0.019,0.008,0.002,0.001
Alfred Duncan,Fiorentina,Serie A,2022,29,Midfielder,DMC,1,45,0,,0.078,0.156,0.078,0.156,,,,,0,,0.027,0.054,0.027,0.054,0.001,0.002,0.008,0.016,0.01,0.02,-0.002,-0.004
Michel Adopo,Torino,Serie A,2022,22,Midfielder,CM,1,70,0,,,,,,,,,,0,,0.003,0.004,0.003,0.004,0.001,0.001,0.011,0.014,0.008,0.01,0.003,0.004
Bruno Amione,Sampdoria,Serie A,2022,20,Defender,CB,1,58,0,,,,,,,,,,0,,0.001,0.002,0.001,0.002,0.001,0.001,-0.001,-0.001,-0.002,-0.003,0.002,0.002
Andrea Ranocchia,Monza,Serie A,2022,34,Defender,CB,1,48,0,,,,,,,,,,0,,0.002,0.004,0.002,0.004,0.001,0.002,0.015,0.028,0.013,0.025,0.002,0.003
Berat Djimsiti,Atalanta,Serie A,2022,29,Defender,CB,2,172,0,,,,,,,,,,0,,0.006,0.003,0.006,0.003,0.001,0,0.057,0.03,0.033,0.017,0.024,0.012
Leo Ostigard,Napoli,Serie A,2022,22,Defender,CB,1,90,0,,0.017,0.017,0.017,0.017,,,,,0,,0.014,0.014,0.013,0.013,0.001,0.001,0.11,0.11,0.053,0.053,0.057,0.057
Marash Kumbulla,Roma,Serie A,2022,22,Defender,CB,2,40,0,,,,,,,,,,0,,0.001,0.003,0.001,0.003,0,0.001,0.005,0.012,0.006,0.013,0,-0.001
Lorenzo Pirola,Salernitana,Serie A,2022,20,Defender,CB,1,8,0,,,,,,,,,,0,,0.001,0.008,0.001,0.008,0,0.002,0.002,0.02,0.001,0.009,0.001,0.011
Matteo Ruggeri,Atalanta,Serie A,2022,20,Defender,FB,1,10,0,,,,,,,,,,0,,0,0.004,0,0.004,0,0.002,0.001,0.007,0.001,0.009,0,-0.003
Danilo D'Ambrosio,Internazionale,Serie A,2022,33,Defender,FB,2,24,0,,,,,,,,,,0,,0.001,0.004,0.001,0.003,0,0.001,0.008,0.032,0.01,0.036,-0.001,-0.005
Lewis Ferguson,Bologna,Serie A,2022,23,Midfielder,CM,1,6,0,,,,,,,,,,0,,0,0.003,0,0.003,0,-0.001,-0.001,-0.016,0.001,0.019,-0.002,-0.035
Raoul Bellanova,Internazionale,Serie A,2022,22,Defender,FB,1,11,0,,,,,,,,,,0,,0.002,0.016,0.001,0.009,0,-0.002,0.009,0.075,0.003,0.022,0.006,0.052
Davide Zappacosta,Atalanta,Serie A,2022,30,Defender,FB,1,45,0,,,,,,,,,,0,,0.002,0.005,0.001,0.002,-0.001,-0.001,-0.002,-0.003,-0.002,-0.005,0.001,0.002
Festy Ebosele,Udinese,Serie A,2022,20,Defender,FW,1,7,0,,,,,,,,,,0,,,,,,-0.001,-0.009,0.007,0.086,,,0.007,0.086
Nicola Murru,Sampdoria,Serie A,2022,27,Defender,FB,1,17,0,,,,,,,,,,0,,0.001,0.004,0.001,0.003,-0.001,-0.004,0.012,0.063,0.011,0.059,0.001,0.004
Riccardo Marchizza,Sassuolo,Serie A,2022,24,Defender,CB,1,6,0,,,,,,,,,,0,,0.001,0.009,0,0.002,-0.002,-0.027,-0.001,-0.016,0.005,0.08,-0.006,-0.095
Jaka Bijol,Udinese,Serie A,2022,23,Midfielder,DMC,3,131,0,,,,,,,,,,0,,0.002,0.001,0.002,0.001,-0.002,-0.002,0.003,0.002,0.002,0.001,0.001,0
Roberto Piccoli,Verona,Serie A,2022,21,Forward,FW,1,31,0,,,,,,,,,,0,,0.004,0.012,0.004,0.012,-0.004,-0.01,0.009,0.026,0.016,0.047,-0.007,-0.021
Bartosz Bereszynski,Sampdoria,Serie A,2022,30,Defender,FB,4,310,0,,0.029,0.009,0.029,0.009,,,,,0,,0.041,0.012,0.034,0.01,-0.004,-0.001,0.21,0.061,0.191,0.056,0.019,0.006
Yacine Adli,Milan,Serie A,2022,22,Midfielder,CAM,2,46,0,,0.087,0.171,0.087,0.171,0.226,,0.139,,0,,0.032,0.063,0.032,0.063,-0.004,-0.008,0.056,0.11,0.05,0.098,0.006,0.012
Jacopo Fazzini,Empoli,Serie A,2022,19,Midfielder,CM,2,9,0,,,,,,,,,,0,,0.001,0.006,0,0.005,-0.004,-0.044,-0.003,-0.028,0.002,0.018,-0.005,-0.046
