Full Name,Team,League,season,Age,Position,Role,Appearances,Time Played,Goals,Goals_p90,xG,xG_p90,npxG,npxG_p90,xGoT,xGoTA,SGA,Goals prevented per xGoT,Assists,Assists_p90,xA,xA_p90,opxA,opxA_p90,xOVA,xOVA_p90,xThreat,xThreat_p90,xThreat from passes,xThreat from passes_p90,xThreat from carries,xThreat from carries_p90
Patrick Vroegh,RKC Waalwijk,Eredivise,2022,22,Midfielder,CM,5,352,0,,0.179,0.046,0.179,0.046,,,,,1,0.256,0.471,0.12,0.47,0.12,0.471,0.12,0.282,0.072,0.167,0.043,0.114,0.029
Julian Lelieveld,RKC Waalwijk,Eredivise,2022,24,Defender,FB,6,540,0,,,,,,,,,,1,0.167,0.529,0.088,0.524,0.087,0.463,0.077,0.481,0.08,0.452,0.075,0.029,0.005
Thierry Lutonda,RKC Waalwijk,Eredivise,2022,21,Defender,FB,6,431,1,0.209,0.07,0.015,0.07,0.015,0.453,,0.383,,1,0.209,0.543,0.113,0.539,0.113,0.462,0.097,0.391,0.082,0.289,0.06,0.102,0.021
Gernot Trauner,Feyenoord,Eredivise,2022,30,Defender,CB,6,540,0,,0.546,0.091,0.546,0.091,0.339,,-0.082,,0,,0.19,0.032,0.19,0.032,0.444,0.074,1.002,0.167,0.692,0.115,0.31,0.052
Yukinari Sugawara,AZ,Eredivise,2022,22,Defender,WAM,4,93,0,,0.319,0.309,0.319,0.309,,,,,0,,0.198,0.192,0.195,0.189,0.443,0.429,0.174,0.168,0.152,0.148,0.021,0.021
Miguel Araujo,FC Emmen,Eredivise,2022,27,Defender,CB,6,533,0,,0.233,0.039,0.233,0.039,,,,,0,,0.634,0.107,0.632,0.107,0.439,0.074,0.623,0.105,0.554,0.094,0.069,0.012
Sai van Wermeskerken,SC Cambuur,Eredivise,2022,28,Defender,FB,4,283,0,,0.069,0.022,0.069,0.022,,,,,0,,0.377,0.12,0.372,0.118,0.431,0.137,0.207,0.066,0.177,0.056,0.03,0.01
Virgil Misidjan,FC Twente,Eredivise,2022,29,Forward,WAM,5,183,1,0.492,0.219,0.108,0.219,0.108,0.162,,0.115,,1,0.492,0.51,0.251,0.51,0.251,0.428,0.211,0.366,0.18,0.203,0.1,0.164,0.081
Gaetano Pio Oristanio,FC Volendam,Eredivise,2022,19,Midfielder,FW,4,145,0,,0.581,0.361,0.581,0.361,0.584,,0.146,,0,,0.101,0.063,0.101,0.063,0.419,0.26,0.074,0.046,0.018,0.011,0.056,0.035
Iñigo Córdoba,Fortuna Sittard,Eredivise,2022,25,Midfielder,WAM,5,219,0,,0.186,0.077,0.186,0.077,0.189,,0.047,,1,0.411,0.461,0.19,0.461,0.189,0.413,0.17,0.323,0.133,0.23,0.094,0.093,0.038
Vurnon Anita,RKC Waalwijk,Eredivise,2022,33,Midfielder,DMC,6,279,1,0.323,0.305,0.098,0.305,0.098,0.786,,0.537,,0,,0.193,0.062,0.189,0.061,0.41,0.132,0.409,0.132,0.345,0.111,0.064,0.021
Henk Veerman,FC Volendam,Eredivise,2022,31,Forward,FW,6,367,1,0.245,1.037,0.254,1.037,0.254,1.248,,0.82,,0,,0.218,0.054,0.218,0.054,0.398,0.098,-0.138,-0.034,-0.13,-0.032,-0.008,-0.002
Pantelis Hatzidiakos,AZ,Eredivise,2022,25,Defender,CB,6,396,0,,0.084,0.019,0.084,0.019,,,,,1,0.227,0.469,0.107,0.46,0.105,0.398,0.09,0.536,0.122,0.435,0.099,0.101,0.023
Owen Wijndal,Ajax,Eredivise,2022,22,Defender,FB,2,180,0,,0.024,0.012,0.024,0.012,,,,,0,,0.42,0.21,0.419,0.209,0.393,0.197,0.302,0.151,0.29,0.145,0.012,0.006
Santiago Giménez,Feyenoord,Eredivise,2022,21,Forward,FW,4,68,2,2.647,0.869,1.151,0.869,1.151,1.171,,0.668,,1,1.324,0.126,0.166,0.126,0.166,0.392,0.519,0.048,0.063,-0.011,-0.015,0.059,0.077
Nikolai Frederiksen,Vitesse,Eredivise,2022,22,Forward,FW,5,336,2,0.536,1.212,0.325,1.212,0.325,2.263,,1.413,,0,,0.055,0.015,0.054,0.015,0.386,0.103,0.007,0.002,-0.092,-0.025,0.099,0.027
Paul Gladon,Fortuna Sittard,Eredivise,2022,30,Forward,FW,6,455,1,0.198,1.053,0.208,1.053,0.208,2.065,,1.325,,0,,0.181,0.036,0.181,0.036,0.379,0.075,0.176,0.035,0.09,0.018,0.086,0.017
Maximilian Wittek,Vitesse,Eredivise,2022,27,Defender,FB,6,540,0,,0.526,0.088,0.526,0.088,0.212,,-0.088,,2,0.333,1.485,0.248,0.331,0.055,0.373,0.062,0.119,0.02,0.4,0.067,-0.281,-0.047
Vangelis Pavlidis,AZ,Eredivise,2022,23,Forward,CAM,3,204,2,0.882,2.759,1.217,1.978,0.872,2.518,,0.213,,1,0.441,0.375,0.165,0.375,0.165,0.369,0.163,0.165,0.073,0.025,0.011,0.14,0.062
Alex Timossi Andersson,sc Heerenveen,Eredivise,2022,21,Forward,FW,4,114,0,,0.579,0.457,0.579,0.457,0.566,,-0.004,,0,,0.03,0.024,0.03,0.024,0.36,0.284,-0.016,-0.012,0.01,0.008,-0.025,-0.02
Finn Stokkers,Go Ahead Eagles,Eredivise,2022,26,Forward,FW,2,180,0,,0.565,0.283,0.565,0.283,,,,,0,,0.031,0.016,0.031,0.016,0.359,0.179,-0.039,-0.019,-0.021,-0.01,-0.018,-0.009
Yassin Oukili,RKC Waalwijk,Eredivise,2022,21,Midfielder,CM,6,338,0,,0.442,0.118,0.442,0.118,0.562,,0.441,,0,,0.099,0.026,0.099,0.026,0.358,0.095,0.094,0.025,0.054,0.014,0.04,0.011
Mitchel Paulissen,SC Cambuur,Eredivise,2022,29,Midfielder,CM,6,391,0,,1.031,0.237,1.031,0.237,0.675,,0.36,,0,,0.363,0.084,0.142,0.033,0.354,0.081,0.345,0.08,0.125,0.029,0.22,0.051
Jonathan de Guzmán,Sparta Rotterdam,Eredivise,2022,34,Midfielder,CM,6,452,0,,0.122,0.024,0.122,0.024,,,,,1,0.199,0.353,0.07,0.318,0.063,0.354,0.07,0.121,0.024,0.204,0.041,-0.083,-0.017
Siebe Horemans,Excelsior Rotterdam,Eredivise,2022,24,Defender,CB,6,540,1,0.167,0.569,0.095,0.569,0.095,0.912,,0.466,,1,0.167,0.123,0.02,0.097,0.016,0.34,0.057,0.459,0.076,0.372,0.062,0.087,0.014
Milan van Ewijk,sc Heerenveen,Eredivise,2022,22,Defender,FB,6,540,1,0.167,0.54,0.09,0.54,0.09,0.799,,0.309,,0,,0.17,0.028,0.147,0.024,0.34,0.057,0.296,0.049,0.161,0.027,0.136,0.023
Ryan Flamingo,Vitesse,Eredivise,2022,19,Defender,CB,5,291,1,0.309,0.687,0.212,0.687,0.212,0.283,,-0.079,,0,,0.114,0.035,0.113,0.035,0.337,0.104,0.25,0.077,0.189,0.059,0.06,0.019
Lucas Bernadou,FC Emmen,Eredivise,2022,21,Midfielder,CM,6,529,1,0.17,0.102,0.017,0.102,0.017,0.575,,0.497,,1,0.17,0.344,0.058,0.343,0.058,0.335,0.057,0.071,0.012,0.109,0.019,-0.038,-0.006
Pelle Clement,RKC Waalwijk,Eredivise,2022,26,Midfielder,WAM,5,240,1,0.375,0.657,0.246,0.657,0.246,0.691,,0.258,,0,,0.359,0.135,0.345,0.129,0.33,0.124,0.371,0.139,0.222,0.083,0.149,0.056
Sven Mijnans,Sparta Rotterdam,Eredivise,2022,22,Midfielder,CM,6,325,1,0.277,0.414,0.115,0.414,0.115,1.42,,1.179,,0,,0.562,0.156,0.562,0.156,0.33,0.091,0.067,0.018,0.117,0.032,-0.05,-0.014
Nathangelo Markelo,Excelsior Rotterdam,Eredivise,2022,23,Defender,FB,5,54,0,,0.268,0.447,0.268,0.447,,,,,0,,0.074,0.123,0.073,0.122,0.329,0.548,0.105,0.176,0.096,0.159,0.01,0.016
Calvin Verdonk,N.E.C.,Eredivise,2022,25,Defender,FB,4,180,0,,0.417,0.208,0.417,0.208,0.44,,0.094,,0,,0.171,0.085,0.168,0.084,0.327,0.163,0.244,0.122,0.232,0.116,0.012,0.006
Mees de Wit,AZ,Eredivise,2022,24,Defender,CB,6,137,0,,0.287,0.188,0.287,0.188,,,,,0,,0.087,0.057,0.084,0.055,0.317,0.208,0.073,0.048,0.062,0.041,0.011,0.007
Mats Deijl,Go Ahead Eagles,Eredivise,2022,25,Defender,FB,4,302,0,,0.106,0.031,0.106,0.031,,,,,1,0.298,0.255,0.076,0.247,0.074,0.314,0.094,0.273,0.081,0.213,0.063,0.06,0.018
Jurriën Timber,Ajax,Eredivise,2022,21,Defender,CB,6,525,0,,0.541,0.093,0.541,0.093,0.028,,-0.013,,0,,0.289,0.05,0.289,0.049,0.311,0.053,0.859,0.147,0.572,0.098,0.287,0.049
Davy Klaassen,Ajax,Eredivise,2022,29,Midfielder,CAM,6,276,1,0.326,1.319,0.43,1.319,0.43,1.258,,0.171,,1,0.326,0.449,0.146,0.449,0.146,0.311,0.101,0.093,0.03,0.126,0.041,-0.033,-0.011
Manfred Ugalde,FC Twente,Eredivise,2022,20,Forward,FW,5,201,1,0.448,0.51,0.228,0.51,0.228,0.22,,0.04,,0,,0.106,0.047,0.106,0.047,0.309,0.139,0.107,0.048,0.087,0.039,0.02,0.009
Isak Määttä,FC Groningen,Eredivise,2022,20,Defender,CB,6,462,0,,,,,,,,,,0,,0.342,0.067,0.336,0.066,0.306,0.06,0.385,0.075,0.246,0.048,0.139,0.027
Koki Saito,Sparta Rotterdam,Eredivise,2022,21,Midfielder,CM,2,81,0,,0.012,0.014,0.012,0.014,,,,,2,2.222,0.406,0.452,0.406,0.452,0.305,0.339,0.346,0.385,0.169,0.187,0.178,0.198
Robin Maulun,SC Cambuur,Eredivise,2022,25,Midfielder,CAM,2,180,0,,0.127,0.064,0.127,0.064,0.318,,0.246,,0,,0.757,0.379,0.396,0.198,0.304,0.152,0.214,0.107,0.146,0.073,0.068,0.034
Phillipp Mwene,PSV,Eredivise,2022,28,Defender,FB,4,260,0,,0.124,0.043,0.124,0.043,0.15,,0.043,,1,0.346,0.304,0.105,0.301,0.104,0.302,0.104,0.251,0.087,0.234,0.081,0.018,0.006
Jason Lokilo,Sparta Rotterdam,Eredivise,2022,23,Midfielder,WAM,5,261,0,,0.079,0.027,0.079,0.027,0.117,,0.061,,0,,0.414,0.143,0.402,0.138,0.301,0.104,0.095,0.033,0,0,0.095,0.033
Érick Gutiérrez,PSV,Eredivise,2022,27,Midfielder,CM,5,271,0,,0.138,0.046,0.138,0.046,,,,,1,0.332,0.221,0.073,0.217,0.072,0.297,0.098,0.165,0.055,0.145,0.048,0.02,0.007
Benaissa Benamar,FC Volendam,Eredivise,2022,25,Defender,CB,6,498,1,0.181,0.133,0.024,0.133,0.024,0.101,,0.005,,1,0.181,0.296,0.054,0.29,0.052,0.294,0.053,0.671,0.121,0.463,0.084,0.209,0.038
Alex Bangura,SC Cambuur,Eredivise,2022,23,Defender,FB,6,540,0,,0.172,0.029,0.172,0.029,0.029,,-0.009,,0,,0.261,0.043,0.253,0.042,0.293,0.049,0.445,0.074,0.307,0.051,0.138,0.023
Lutsharel Geertruida,Feyenoord,Eredivise,2022,22,Defender,CB,4,360,1,0.25,0.481,0.12,0.481,0.12,0.424,,-0.057,,0,,0.265,0.066,0.259,0.065,0.291,0.073,0.356,0.089,0.27,0.067,0.087,0.022
Hidde ter Avest,FC Utrecht,Eredivise,2022,25,Defender,FB,6,448,0,,0.052,0.011,0.052,0.011,0.168,,0.116,,0,,0.358,0.072,0.349,0.07,0.289,0.058,0.391,0.079,0.263,0.053,0.129,0.026
Deroy Duarte,Fortuna Sittard,Eredivise,2022,23,Midfielder,CAM,6,540,0,,0.016,0.003,0.016,0.003,,,,,1,0.167,0.344,0.057,0.343,0.057,0.287,0.048,0.391,0.065,0.376,0.063,0.015,0.003
Keziah Veendorp,FC Emmen,Eredivise,2022,25,Defender,CB,6,540,0,,0.062,0.01,0.062,0.01,0.09,,0.028,,0,,0.338,0.056,0.333,0.055,0.286,0.048,0.467,0.078,0.397,0.066,0.07,0.012
Laros Duarte,FC Groningen,Eredivise,2022,25,Midfielder,DMC,6,524,1,0.172,0.226,0.039,0.226,0.039,0.423,,0.327,,0,,0.465,0.08,0.288,0.049,0.278,0.048,0.329,0.056,0.232,0.04,0.097,0.017
Anas Tahiri,sc Heerenveen,Eredivise,2022,27,Midfielder,WAM,6,529,0,,0.07,0.012,0.07,0.012,,,,,1,0.17,0.303,0.051,0.301,0.051,0.278,0.047,0.232,0.04,0.181,0.031,0.051,0.009
Dogan Erdogan,Fortuna Sittard,Eredivise,2022,26,Midfielder,DMC,6,278,0,,0.014,0.005,0.014,0.005,,,,,0,,0.281,0.091,0.281,0.091,0.269,0.087,0.142,0.046,0.118,0.038,0.024,0.008
Mickael Tirpan,Fortuna Sittard,Eredivise,2022,,,,5,386,0,,0.087,0.02,0.087,0.02,,,,,0,,0.31,0.072,0.307,0.072,0.269,0.063,0.282,0.066,0.217,0.051,0.065,0.015
Orkun Kökçü,Feyenoord,Eredivise,2022,21,Midfielder,CM,5,319,1,0.282,0.486,0.137,0.486,0.137,0.862,,0.675,,0,,0.507,0.143,0.431,0.122,0.267,0.075,0.505,0.143,0.423,0.119,0.083,0.023
Carlens Arcus,Vitesse,Eredivise,2022,26,Defender,FB,6,537,0,,0.07,0.012,0.07,0.012,,,,,1,0.168,0.273,0.046,0.269,0.045,0.266,0.045,0.468,0.078,0.359,0.06,0.109,0.018
Sven van Beek,sc Heerenveen,Eredivise,2022,28,Defender,CB,6,540,0,,0.101,0.017,0.101,0.017,,,,,0,,0.339,0.057,0.337,0.056,0.263,0.044,0.585,0.098,0.508,0.085,0.077,0.013
Rami Kaib,sc Heerenveen,Eredivise,2022,25,Defender,FB,6,207,0,,0.013,0.006,0.013,0.006,,,,,0,,0.361,0.157,0.314,0.136,0.257,0.112,0.152,0.066,0.123,0.054,0.029,0.013
Jacob Rasmussen,Feyenoord,Eredivise,2022,25,Defender,CB,5,365,1,0.247,0.405,0.1,0.405,0.1,0.678,,0.306,,0,,0.132,0.032,0.13,0.032,0.256,0.063,0.381,0.094,0.302,0.075,0.078,0.019
Philipp Max,PSV,Eredivise,2022,28,Defender,FB,5,347,0,,,,,,,,,,1,0.259,0.385,0.1,0.346,0.09,0.255,0.066,0.428,0.111,0.279,0.072,0.149,0.039
Fernando Pacheco,FC Emmen,Eredivise,2022,23,Forward,WAM,5,42,0,,,,,,,,,,0,,0.479,1.026,0.479,1.026,0.251,0.539,0.125,0.268,0.114,0.244,0.011,0.023
Calvin Mac-Intosch,SC Cambuur,Eredivise,2022,33,Defender,CB,1,45,0,,0.428,0.856,0.428,0.856,,,,,0,,0.01,0.02,0.01,0.02,0.246,0.492,0.036,0.071,0.018,0.037,0.017,0.035
Doke Schmidt,SC Cambuur,Eredivise,2022,30,Defender,FB,4,237,0,,0.01,0.004,0.01,0.004,,,,,0,,0.251,0.095,0.242,0.092,0.244,0.093,0.17,0.064,0.143,0.054,0.027,0.01
Souffian El Karouani,N.E.C.,Eredivise,2022,21,Defender,FB,6,530,0,,0.142,0.024,0.142,0.024,0.024,,-0.009,,0,,0.367,0.062,0.353,0.06,0.243,0.041,-0.052,-0.009,0.053,0.009,-0.104,-0.018
Walid Ould-Chikh,FC Volendam,Eredivise,2022,22,Midfielder,CM,6,140,0,,0.425,0.273,0.425,0.273,0.449,,0.043,,0,,0.019,0.012,0.018,0.011,0.239,0.154,0.039,0.025,0.008,0.005,0.032,0.02
Lequincio Zeefuik,FC Volendam,Eredivise,2022,17,Forward,FW,3,29,1,3.103,0.988,3.065,0.988,3.065,1.478,,0.61,,0,,0.005,0.016,0.005,0.016,0.236,0.733,0.039,0.121,0.005,0.016,0.034,0.106
Evert Linthorst,Go Ahead Eagles,Eredivise,2022,22,Midfielder,CM,6,430,0,,0.125,0.026,0.125,0.026,,,,,0,,0.274,0.057,0.274,0.057,0.231,0.048,0.34,0.071,0.33,0.069,0.01,0.002
Jacky Donkor,Excelsior Rotterdam,Eredivise,2022,23,Forward,WAM,3,26,0,,0.107,0.371,0.107,0.371,0.257,,0.167,,0,,0.135,0.466,0.134,0.466,0.227,0.785,0.059,0.204,0.048,0.166,0.011,0.037
Ferro,Vitesse,Eredivise,2022,25,Defender,CB,5,288,0,,0.068,0.021,0.068,0.021,0.03,,-0.019,,0,,0.267,0.084,0.267,0.083,0.226,0.071,0.327,0.102,0.337,0.105,-0.01,-0.003
Jay Idzes,Go Ahead Eagles,Eredivise,2022,22,Midfielder,CB,5,450,0,,0.162,0.032,0.162,0.032,,,,,0,,0.227,0.045,0.223,0.045,0.208,0.042,0.254,0.051,0.406,0.081,-0.152,-0.03
Mats Seuntjens,Fortuna Sittard,Eredivise,2022,30,Midfielder,WAM,6,495,0,,0.159,0.029,0.159,0.029,0.12,,0.029,,1,0.182,0.758,0.138,0.279,0.051,0.203,0.037,0.369,0.067,0.184,0.033,0.186,0.034
Mats Köhlert,sc Heerenveen,Eredivise,2022,24,Forward,WAM,5,422,0,,0.155,0.033,0.155,0.033,0.211,,0.153,,0,,0.309,0.066,0.306,0.065,0.201,0.043,0.393,0.084,0.364,0.078,0.029,0.006
Rodrigo Guth,Fortuna Sittard,Eredivise,2022,21,Defender,CB,6,528,1,0.17,0.373,0.064,0.373,0.064,0.764,,0.434,,0,,0.042,0.007,0.023,0.004,0.2,0.034,0.029,0.005,0.001,0,0.028,0.005
Christos Tzolis,FC Twente,Eredivise,2022,20,Forward,FW,6,364,1,0.247,0.528,0.131,0.528,0.131,0.654,,0.377,,0,,0.083,0.02,0.082,0.02,0.197,0.049,0.164,0.041,0.024,0.006,0.14,0.035
Edson Álvarez,Ajax,Eredivise,2022,24,Midfielder,CB,5,375,0,,0.244,0.058,0.244,0.058,,,,,2,0.48,0.42,0.101,0.42,0.101,0.194,0.047,0.295,0.071,0.222,0.053,0.074,0.018
Joost van Aken,sc Heerenveen,Eredivise,2022,28,Defender,CB,6,540,0,,0.195,0.032,0.195,0.032,0.395,,0.344,,0,,0.068,0.011,0.068,0.011,0.193,0.032,0.254,0.042,0.194,0.032,0.06,0.01
Amin Younes,FC Utrecht,Eredivise,2022,29,Forward,CAM,1,1,0,,0.112,10.043,0.112,10.043,,,,,0,,0.085,7.61,0.085,7.61,0.191,17.191,0.12,10.798,0.082,7.364,0.038,3.434
Tom Boere,SC Cambuur,Eredivise,2022,29,Forward,FW,4,61,0,,0.311,0.459,0.311,0.459,,,,,0,,0.42,0.62,0.42,0.62,0.19,0.28,0.072,0.106,0.045,0.067,0.026,0.039
Isac Lidberg,Go Ahead Eagles,Eredivise,2022,24,Forward,FW,6,540,2,0.333,0.863,0.144,0.863,0.144,2.204,,1.465,,1,0.167,0.196,0.033,0.195,0.033,0.189,0.032,0.007,0.001,-0.025,-0.004,0.032,0.005
Brian Brobbey,Ajax,Eredivise,2022,20,Forward,FW,6,346,3,0.78,3.193,0.831,3.193,0.831,2.672,,1.024,,2,0.52,0.53,0.138,0.53,0.138,0.188,0.049,-0.433,-0.113,-0.487,-0.127,0.055,0.014
Mathias Kjølø,FC Twente,Eredivise,2022,21,Midfielder,CAM,4,242,0,,0.073,0.027,0.073,0.027,,,,,0,,0.143,0.053,0.142,0.053,0.184,0.069,0.042,0.016,0.037,0.014,0.006,0.002
Jarrad Branthwaite,PSV,Eredivise,2022,20,Defender,CB,3,151,0,,0.25,0.149,0.25,0.149,,,,,0,,0.02,0.012,0.02,0.012,0.181,0.108,0.117,0.07,0.1,0.06,0.017,0.01
Bart van Rooij,N.E.C.,Eredivise,2022,21,Defender,FB,6,540,0,,0.12,0.02,0.12,0.02,,,,,0,,0.325,0.054,0.27,0.045,0.181,0.03,0.314,0.052,0.215,0.036,0.099,0.016
Jens Odgaard,AZ,Eredivise,2022,23,Forward,FW,4,278,3,0.971,2.139,0.693,2.139,0.693,1.618,,0.791,,0,,0.175,0.057,0.175,0.057,0.178,0.058,-0.155,-0.05,0.035,0.011,-0.19,-0.061
Yassin Ayoub,Excelsior Rotterdam,Eredivise,2022,28,Midfielder,CM,6,337,0,,0.072,0.019,0.072,0.019,,,,,0,,0.662,0.177,0.219,0.059,0.177,0.047,0.182,0.049,0.123,0.033,0.059,0.016
Cole Bassett,Fortuna Sittard,Eredivise,2022,21,Midfielder,CAM,4,97,0,,0.204,0.189,0.204,0.189,,,,,0,,0.126,0.117,0.125,0.116,0.174,0.161,0.16,0.148,0.046,0.042,0.114,0.106
Michel Vlap,FC Twente,Eredivise,2022,25,Midfielder,CAM,4,212,0,,0.367,0.156,0.367,0.156,0.22,,-0.147,,1,0.425,0.339,0.144,0.339,0.144,0.173,0.073,-0.019,-0.008,-0.054,-0.023,0.035,0.015
Mees Hilgers,FC Twente,Eredivise,2022,21,Defender,CB,5,369,0,,0.408,0.1,0.408,0.1,,,,,0,,0.143,0.035,0.143,0.035,0.169,0.041,0.187,0.046,0.181,0.044,0.006,0.001
Marcos López,Feyenoord,Eredivise,2022,22,Defender,FB,1,90,0,,0.022,0.022,0.022,0.022,0.018,,-0.005,,0,,0.295,0.295,0.17,0.17,0.166,0.166,0.162,0.162,0.112,0.112,0.049,0.049
Lorenzo Burnet,FC Emmen,Eredivise,2022,31,Defender,FB,3,186,0,,0.023,0.011,0.023,0.011,,,,,0,,0.216,0.105,0.215,0.104,0.165,0.08,0.049,0.024,0.028,0.014,0.021,0.01
Burak Yilmaz,Fortuna Sittard,Eredivise,2022,37,Forward,FW,6,429,4,0.839,2.939,0.617,1.376,0.289,4.031,,1.85,,1,0.21,0.162,0.034,0.162,0.034,0.165,0.035,0.275,0.058,-0.014,-0.003,0.289,0.061
Nick Viergever,FC Utrecht,Eredivise,2022,33,Defender,FB,5,450,0,,0.08,0.016,0.08,0.016,,,,,0,,0.2,0.04,0.195,0.039,0.165,0.033,0.386,0.077,0.273,0.055,0.114,0.023
Lorenzo Lucca,Ajax,Eredivise,2022,22,Forward,FW,1,21,0,,0.318,1.362,0.318,1.362,,,,,0,,,,,,0.157,0.672,0.003,0.011,-0.001,-0.006,0.004,0.017
Dirk Abels,Sparta Rotterdam,Eredivise,2022,25,Defender,FB,4,199,0,,0.031,0.014,0.031,0.014,,,,,0,,0.188,0.085,0.147,0.067,0.156,0.071,0.322,0.146,0.303,0.137,0.019,0.009
Silvester van der Water,SC Cambuur,Eredivise,2022,25,Forward,WAM,3,98,0,,0.012,0.011,0.012,0.011,,,,,0,,0.168,0.155,0.168,0.155,0.153,0.14,0.366,0.336,0.326,0.299,0.04,0.037
Jamal Amofa,Go Ahead Eagles,Eredivise,2022,23,Defender,CB,5,356,0,,,,,,,,,,0,,0.178,0.045,0.162,0.041,0.147,0.037,0.349,0.088,0.276,0.07,0.073,0.019
Luuk Brouwers,FC Utrecht,Eredivise,2022,24,Midfielder,CM,6,476,0,,0.438,0.083,0.438,0.083,0.454,,0.076,,1,0.189,0.249,0.047,0.248,0.047,0.141,0.027,0.19,0.036,0.117,0.022,0.073,0.014
Saïd Bakari,RKC Waalwijk,Eredivise,2022,27,Midfielder,WAM,3,135,0,,0.072,0.048,0.072,0.048,,,,,0,,0.143,0.095,0.142,0.095,0.138,0.092,0.106,0.071,0.052,0.035,0.054,0.036
Joey Pelupessy,FC Groningen,Eredivise,2022,29,Midfielder,CM,6,540,0,,0.121,0.02,0.121,0.02,,,,,0,,0.07,0.012,0.069,0.012,0.138,0.023,0.147,0.024,0.069,0.012,0.077,0.013
Juriën Gaari,RKC Waalwijk,Eredivise,2022,28,Defender,FB,6,490,0,,0.039,0.007,0.039,0.007,,,,,0,,0.123,0.023,0.122,0.022,0.137,0.025,0.404,0.074,0.331,0.061,0.073,0.013
Sávio,PSV,Eredivise,2022,18,Forward,FW,5,66,0,,0.024,0.033,0.024,0.033,,,,,2,2.727,0.251,0.342,0.176,0.24,0.136,0.185,0.101,0.138,0.033,0.045,0.068,0.093
George Cox,Fortuna Sittard,Eredivise,2022,24,Defender,FB,6,524,0,,0.196,0.034,0.196,0.034,,,,,0,,0.221,0.038,0.081,0.014,0.136,0.023,0.129,0.022,0.167,0.029,-0.038,-0.007
Dean Ruben James,FC Volendam,Eredivise,2022,22,Defender,FB,2,135,0,,,,,,,,,,0,,0.147,0.098,0.145,0.097,0.131,0.087,0.214,0.143,0.197,0.131,0.018,0.012
Nick Olij,Sparta Rotterdam,Eredivise,2022,27,Goalkeeper,GK,6,540,0,,,,,,,8.811,,0.206,1,0.167,0.146,0.024,0.137,0.023,0.128,0.021,0.446,0.074,0.433,0.072,0.013,0.002
Marouan Azarkan,Excelsior Rotterdam,Eredivise,2022,20,Forward,WAM,4,211,1,0.427,0.189,0.081,0.189,0.081,0.428,,0.33,,1,0.427,0.175,0.075,0.091,0.039,0.126,0.054,0.176,0.075,0.145,0.062,0.031,0.013
Ole Romeny,FC Emmen,Eredivise,2022,22,Forward,FW,6,521,3,0.518,0.82,0.142,0.82,0.142,1.814,,1.304,,0,,0.22,0.038,0.22,0.038,0.125,0.022,0.294,0.051,0.01,0.002,0.284,0.049
Redouan El Yaakoubi,Excelsior Rotterdam,Eredivise,2022,26,Defender,CB,6,540,1,0.167,0.277,0.046,0.277,0.046,0.619,,0.478,,0,,0.102,0.017,0.102,0.017,0.119,0.02,0.45,0.075,0.362,0.06,0.088,0.015
Sam Beukema,AZ,Eredivise,2022,23,Defender,CB,6,540,0,,0.094,0.016,0.094,0.016,,,,,0,,0.291,0.048,0.29,0.048,0.117,0.019,0.986,0.164,0.74,0.123,0.245,0.041
Youri Baas,Ajax,Eredivise,2022,19,Defender,FB,1,33,0,,,,,,,,,,0,,0.119,0.326,0.119,0.325,0.113,0.308,-0.031,-0.085,-0.04,-0.11,0.009,0.025
Zakaria Bakkali,RKC Waalwijk,Eredivise,2022,26,Forward,WAM,1,27,0,,0.045,0.15,0.045,0.15,,,,,0,,0.113,0.375,0.113,0.375,0.11,0.366,0,0.001,-0.011,-0.036,0.011,0.037
Justin Bakker,Go Ahead Eagles,Eredivise,2022,24,Defender,CB,3,225,0,,,,,,,,,,0,,0.118,0.047,0.114,0.046,0.105,0.042,0.258,0.103,0.238,0.095,0.02,0.008
Fredrik Oppegård,PSV,Eredivise,2022,20,Defender,CB,2,135,0,,0.044,0.03,0.044,0.03,,,,,0,,0.097,0.065,0.094,0.063,0.104,0.069,0.023,0.015,-0.067,-0.045,0.089,0.06
Modibo Sagnan,FC Utrecht,Eredivise,2022,23,Defender,CB,4,258,0,,0.102,0.036,0.102,0.036,,,,,0,,0.065,0.023,0.065,0.023,0.103,0.036,0.21,0.073,0.185,0.064,0.025,0.009
Jeremy Van Mullem,Sparta Rotterdam,Eredivise,2022,23,Defender,CB,4,89,0,,0.095,0.096,0.095,0.096,0.028,,0.001,,0,,0.02,0.021,0.02,0.021,0.103,0.104,0.021,0.022,-0.001,-0.001,0.022,0.022
Iván Márquez,N.E.C.,Eredivise,2022,28,Defender,CB,6,540,1,0.167,0.942,0.157,0.942,0.157,1.006,,0.544,,0,,0.075,0.013,0.075,0.012,0.1,0.017,0.311,0.052,0.294,0.049,0.017,0.003
Philippe Rommens,Go Ahead Eagles,Eredivise,2022,25,Midfielder,CM,5,449,0,,0.027,0.005,0.027,0.005,0.123,,0.096,,0,,0.495,0.099,0.152,0.03,0.098,0.02,0.219,0.044,0.175,0.035,0.044,0.009
Michael Breij,SC Cambuur,Eredivise,2022,25,Midfielder,WAM,6,226,1,0.398,0.323,0.129,0.323,0.129,0.68,,0.47,,1,0.398,0.052,0.021,0.051,0.02,0.093,0.037,0.009,0.004,0.002,0.001,0.007,0.003
